# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ben; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
জৈতুন পরবতে	G3735	grc:3735	fertility	1.0	5	eflomal
জোডায জোডায	H6776	hbo:6776	fertility	1.0	2	eflomal
জোযাল চাপিযে	H5923	hbo:5923	fertility	1.0	2	eflomal
জোরে চেঁচিযে	G2896	grc:2896	fertility	1.0	2	eflomal
টলতে টলতে	H5128	hbo:5128	fertility	1.0	3	eflomal
ডুমুর গাছের	H8384	hbo:8384	fertility	1.0	5	eflomal
ডেকে পাঠালেন	G3343	grc:3343	fertility	1.0	2	eflomal
ঢুকে দরশনরুটি	G4286	grc:4286	fertility	1.0	2	eflomal
ঢোকা মাতরই	G1531	grc:1531	fertility	1.0	2	eflomal
তবে নিরধারিত মূলয	H6187	hbo:6187	fertility	1.0	3	eflomal
তরিশটা মুদরা	G0694	grc:694	fertility	1.0	2	eflomal
তরুণ সিংহের	H3715	hbo:3715	fertility	1.0	2	eflomal
তাঁবু সথাপন	H2583	hbo:2583	fertility	1.0	3	eflomal
তাঁর রাজা	H4427	hbo:4427	fertility	1.0	9	eflomal
তাজা শীষ	H3759	hbo:3759a	fertility	1.0	2	eflomal
তাডীশূনয রুটি	H4682	hbo:4682	fertility	1.0	7	eflomal
তাডীশূনয রুটির	H4682	hbo:4682	fertility	1.0	4	eflomal
তাতেই দাস	G3816	grc:3816	fertility	1.0	2	eflomal
তারা ঠাটটা	G2606	grc:2606	fertility	1.0	3	eflomal
তারা দোষ	G2723	grc:2723	fertility	1.0	3	eflomal
তিন ভাগের একভাগ	G5154	grc:5154	fertility	1.0	5	eflomal
তুঁত গাছের	H1057	hbo:1057	fertility	1.0	2	eflomal
তুচছ সব	G1848	grc:1848	fertility	1.0	2	eflomal
তুলে ধরি	H5375	hbo:5375	fertility	1.0	2	eflomal
তুলে নেবেন	G0142	grc:142	fertility	1.0	2	eflomal
তূরী বাজাবার	G4537	grc:4537	fertility	1.0	2	eflomal
তূরী বাজাবে	H7782	hbo:7782	fertility	1.0	2	eflomal
তূরী বাদকেরা	H2689	hbo:2689	fertility	1.0	2	eflomal
তৃতীয বার	G5154	grc:5154	fertility	1.0	8	eflomal
তৃতীয মৃতযু	G5154	grc:5154	fertility	1.0	3	eflomal
তেতো শাকের	H4844	hbo:4844	fertility	1.0	2	eflomal
তৈরী জিনিসের	H4639	hbo:4639	fertility	1.0	2	eflomal
তোমাদের আছে	G2192	grc:2192	fertility	1.0	2	eflomal
তোমার আছে	G2192	grc:2192	fertility	1.0	3	eflomal
তোলা উপহার	H8641	hbo:8641	fertility	1.0	3	eflomal
তোলা উপহারের	H8641	hbo:8641	fertility	1.0	2	eflomal
থাকি কঠোর	G2292	grc:2292	fertility	1.0	2	eflomal
থেকে গোষঠী	H4940	hbo:4940	fertility	1.0	7	eflomal
থেকে গোষঠী থেকে	H4940	hbo:4940	fertility	1.0	2	eflomal
থেকেও মহান	G3173	grc:3173	fertility	1.0	2	eflomal
থেকেও মহৎ	G3173	grc:3173	fertility	1.0	2	eflomal
দকষিণ অঞচলে	H5045	hbo:5045	fertility	1.0	2	eflomal
দবারা মারা	H2491	hbo:2491	fertility	1.0	2	eflomal
দবিতীয শরেণীর	H4932	hbo:4932	fertility	1.0	3	eflomal
দরজা দরজার	H1817	hbo:1817	fertility	1.0	2	eflomal
দরজা পাহারা দিচছিলেন	G2377	grc:2377	fertility	1.0	2	eflomal
দরজায আঘাত	G2925	grc:2925	fertility	1.0	3	eflomal
দরজার পাহারাদার	H7778	hbo:7778	fertility	1.0	2	eflomal
দরিদরতা ডাকাতের	H7389	hbo:7389	fertility	1.0	2	eflomal
দশমাংশ আলাদা	H6237	hbo:6237	fertility	1.0	2	eflomal
দাঁডিযে থাকতে	G2476	grc:2476	fertility	1.0	3	eflomal
দাঁতে দাঁত	G3599	grc:3599	fertility	1.0	7	eflomal
দাথনের অবীরামের	H0048	hbo:0048	fertility	1.0	3	eflomal
দাযে পডবে	G1777	grc:1777	fertility	1.0	2	eflomal
দিকে মুখ	H6437	hbo:6437	fertility	1.0	5	eflomal
দিতে অসবীকার	H4513	hbo:4513	fertility	1.0	2	eflomal
দিনের লোকদের	G1074	grc:1074	fertility	1.0	2	eflomal
দিযে বযে	H5674	hbo:5674	fertility	1.0	2	eflomal
দিযে মুডিযে	H6823	hbo:6823	fertility	1.0	4	eflomal
দিযে মুডে	H6823	hbo:6823	fertility	1.0	9	eflomal
দীরঘদিন বেঁচে	H0748	hbo:0748	fertility	1.0	2	eflomal
দুঃখ কষটের	G2347	grc:2347	fertility	1.0	2	eflomal
দুঃখ সহয	G3958	grc:3958	fertility	1.0	11	eflomal
দুঃখের পানপাতর	G4221	grc:4221	fertility	1.0	2	eflomal
দুটি ফলক	H3871	hbo:3871	fertility	1.0	2	eflomal
দুযের ভাগের	H6241	hbo:6241	fertility	1.0	2	eflomal
দুযের ভাগের ভাগ	H6241	hbo:6241	fertility	1.0	2	eflomal
দুরনীতিগরসথ ইচছা	G1939	grc:1939	fertility	1.0	2	eflomal
দৃষটি ফিরে	G0308	grc:308	fertility	1.0	2	eflomal
দেখতে পাইনি	G2147	grc:2147	fertility	1.0	3	eflomal
দেখতে পাওযা	G2147	grc:2147	fertility	1.0	3	eflomal
দেখতে পাচছ	H7200	hbo:7200	fertility	1.0	2	eflomal
দেখতে পাচছে	G0991	grc:991	fertility	1.0	2	eflomal
দেখা পেল	G2147	grc:2147	fertility	1.0	2	eflomal
দেখে আতঙকিত	H2865	hbo:2865	fertility	1.0	2	eflomal
দেবদারু গাছের	H0730	hbo:0730	fertility	1.0	2	eflomal
দেযাল ঘেরা	H1208	hbo:1208	fertility	1.0	4	eflomal
দেশে দেশ	H0776	hbo:0776	fertility	1.0	2	eflomal
দোলনীয নৈবেদয	H8573	hbo:8573	fertility	1.0	2	eflomal
দোলনীয নৈবেদযের দোলালেন	H8573	hbo:8573	fertility	1.0	2	eflomal
দোষারথক উপহার	H0817	hbo:0817	fertility	1.0	4	eflomal
দোষারথক বলি	H0817	hbo:0817	fertility	1.0	3	eflomal
ধনুকে টান	H7198	hbo:7198	fertility	1.0	3	eflomal
ধরতে এসেছো	G4815	grc:4815	fertility	1.0	2	eflomal
ধরমগৃহে সাহসের	G3955	grc:3955	fertility	1.0	2	eflomal
ধরমময আদেশ	H4941	hbo:4941	fertility	1.0	3	eflomal
ধরমময আদেশের	H4941	hbo:4941	fertility	1.0	2	eflomal
ধরমে ধরমানতরিত	G4339	grc:4339	fertility	1.0	2	eflomal
ধারমিক বলে	G1344	grc:1344	fertility	1.0	5	eflomal
ধারমিক বলে গণয	G1344	grc:1344	fertility	1.0	7	eflomal
ধারমিক বলে চিহনিত	G1344	grc:1344	fertility	1.0	6	eflomal
ধারমিক বলে পরমাণিত	G1344	grc:1344	fertility	1.0	2	eflomal
ধূলোয পরবে	H6083	hbo:6083	fertility	1.0	2	eflomal
ধৈরযয পরীকষা	H3811	hbo:3811	fertility	1.0	2	eflomal
নগরে নগরে	H5892	hbo:5892	fertility	1.0	4	eflomal
নগরের দরজা	H8179	hbo:8179	fertility	1.0	3	eflomal
নগরের দরজায	H8179	hbo:8179	fertility	1.0	2	eflomal
নজরে চেযে	G0816	grc:816	fertility	1.0	3	eflomal
নজরে তাকিযে	G0816	grc:816	fertility	1.0	2	eflomal
নতুন আঙগুর রস	H8492	hbo:8492	fertility	1.0	5	eflomal
নতুন আঙগুর রসের	H8492	hbo:8492	fertility	1.0	2	eflomal
নতুন নিযম	G1242	grc:1242	fertility	1.0	3	eflomal
নতুন নিযমের	G1242	grc:1242	fertility	1.0	5	eflomal
নতুন রসের	H8492	hbo:8492	fertility	1.0	2	eflomal
নদীর সরোতের	H5158	hbo:5158	fertility	1.0	2	eflomal
নপুংসক দাসেরা	H5288	hbo:5288	fertility	1.0	2	eflomal
নবুখদ নিৎসর	H5019	hbo:5019	fertility	1.0	2	eflomal
নবূখদ নিৎসর	H5019	hbo:5019	fertility	1.0	6	eflomal
নবূখদ নিৎসরের	H5019	hbo:5019	fertility	1.0	3	eflomal
নযায বিচার	H4941	hbo:4941	fertility	1.0	2	eflomal
নানা ধরনের	G1243	grc:1243	fertility	1.0	3	eflomal
নামে আখযাত	G2564	grc:2564	fertility	1.0	2	eflomal
নামে গুলি উঠল	H1486	hbo:1486	fertility	1.0	2	eflomal
নামে পরিচিত	G2564	grc:2564	fertility	1.0	3	eflomal
নামে শপথ	H7650	hbo:7650	fertility	1.0	7	eflomal
নামের নাম	H8034	hbo:8034	fertility	1.0	3	eflomal
নিঃশেষে বিনষট	H2763	hbo:2763	fertility	1.0	2	eflomal
নিজেদেরকে অশুচি	H2930	hbo:2930	fertility	1.0	8	eflomal
নিজের ধুযে	H3526	hbo:3526	fertility	1.0	2	eflomal
নিজের ধোবে	H3526	hbo:3526	fertility	1.0	13	eflomal
নিজের পরাণকে	H5315	hbo:5315	fertility	1.0	2	eflomal
নিমরীমের শুকিযে	H5249	hbo:5249	fertility	1.0	2	eflomal
নিযম কানুনে	G3551	grc:3551	fertility	1.0	2	eflomal
নিযম ভেঙগেছে	H1285	hbo:1285	fertility	1.0	2	eflomal
নিযমগুলি পালন	H8104	hbo:8104	fertility	1.0	2	eflomal
নিযমের আদেশ	H5715	hbo:5715	fertility	1.0	13	eflomal
নিযমের আদেশের	H5715	hbo:5715	fertility	1.0	3	eflomal
নিযমের বিশবসততা	H2617	hbo:2617	fertility	1.0	3	eflomal
নিযমের বিশবসততার	H2617	hbo:2617	fertility	1.0	4	eflomal
নিযে নেবে	H3947	hbo:3947	fertility	1.0	2	eflomal
নিরদিষট পরবের	H4150	hbo:4150	fertility	1.0	2	eflomal
নিরদেশ দিচছি	G3853	grc:3853	fertility	1.0	2	eflomal
নিরদোষ চাই	H8549	hbo:8549	fertility	1.0	2	eflomal
নিরদোষ পশু	H8549	hbo:8549	fertility	1.0	2	eflomal
নিরদোষ বলে পরমাণিত	G1344	grc:1344	fertility	1.0	2	eflomal
নিরধারিত মূলয	H6187	hbo:6187	fertility	1.0	10	eflomal
নিরধারিত মূলযের	H6187	hbo:6187	fertility	1.0	3	eflomal
নিশচয জানি	G3982	grc:3982	fertility	1.0	2	eflomal
নিসতার পরবের	H6453	hbo:6453	fertility	1.0	2	eflomal
নিসতারপরবব পালন	H6453	hbo:6453	fertility	1.0	7	eflomal
নিসতারপরববের উৎসরগের	H6453	hbo:6453	fertility	1.0	2	eflomal
নিসতারপরববের ভোজ	G3957	grc:3957	fertility	1.0	8	eflomal
নীচু পাহাডী	H8219	hbo:8219	fertility	1.0	4	eflomal
নীচে নামিযে	H3381	hbo:3381	fertility	1.0	2	eflomal
নীচে নেমে	H3381	hbo:3381	fertility	1.0	3	eflomal
নীনবীতে মহানগরে	H5210	hbo:5210	fertility	1.0	2	eflomal
নূতন টাটকা	G3501	grc:3501	fertility	1.0	3	eflomal
নেকডে বাঘ	H2061	hbo:2061	fertility	1.0	3	eflomal
নেচে নেচে	H4246	hbo:4246	fertility	1.0	2	eflomal
নেমে আসবেন	H3381	hbo:3381	fertility	1.0	3	eflomal
নেরের নের	H5369	hbo:5369	fertility	1.0	2	eflomal
পকষাঘাতী রোগীকে	G3885	grc:3885	fertility	1.0	4	eflomal
পদদন অরাম	H6307	hbo:6307	fertility	1.0	3	eflomal
পদদন অরামে	H6307	hbo:6307	fertility	1.0	7	eflomal
পদাহসূরের গমলীযেল	H1583	hbo:1583	fertility	1.0	4	eflomal
পবিতর জাযগা	H4720	hbo:4720	fertility	1.0	9	eflomal
পবিতর বসতু	H6944	hbo:6944	fertility	1.0	13	eflomal
পবিতর মানয	H6942	hbo:6942	fertility	1.0	2	eflomal
পবিতর সথান	H4720	hbo:4720	fertility	1.0	4	eflomal
পবিতর সথানকে	H4720	hbo:4720	fertility	1.0	2	eflomal
পবিতর সথানে	H4720	hbo:4720	fertility	1.0	3	eflomal
পরচণড রাগে	H0639	hbo:0639	fertility	1.0	3	eflomal
পরচণড রেগে	H7107	hbo:7107	fertility	1.0	3	eflomal
পরচুর লোক	G3793	grc:3793	fertility	1.0	3	eflomal
পরতযেক জন	H0376	hbo:0376	fertility	1.0	3	eflomal
পরতি অনযায	G0091	grc:91	fertility	1.0	2	eflomal
পরতি অনুগরহ	H2603	hbo:2603	fertility	1.0	4	eflomal
পরতি কৃপা	H2603	hbo:2603	fertility	1.0	3	eflomal
পরতি দযা করুন	G1653	grc:1653	fertility	1.0	6	eflomal
পরতিও রেগে	H0599	hbo:0599	fertility	1.0	2	eflomal
পরতিজঞা করেছেন	G1861	grc:1861	fertility	1.0	3	eflomal
পরতিমা পূজারী	G1496	grc:1496	fertility	1.0	3	eflomal
পরতিমার পরসাদ	G1494	grc:1494	fertility	1.0	4	eflomal
পরতিশোধ নেওযার	H5360	hbo:5360	fertility	1.0	2	eflomal
পরথম অগরিমাংশ	H7225	hbo:7225	fertility	1.0	2	eflomal
পরদা একে	H3407	hbo:3407	fertility	1.0	2	eflomal
পরদা টাঙগিযে	H4539	hbo:4539	fertility	1.0	4	eflomal
পরদার যতন	H4539	hbo:4539	fertility	1.0	2	eflomal
পরদেশের অংশের	H6418	hbo:6418a	fertility	1.0	5	eflomal
পরধান করমচারী পদ	G3622	grc:3622	fertility	1.0	2	eflomal
পরধান যাজক	G0749	grc:749	fertility	1.0	5	eflomal
পরধান যাজকগণ	G0749	grc:749	fertility	1.0	3	eflomal
পরধান যাজকদের	G0749	grc:749	fertility	1.0	16	eflomal
পরধান যাজকরা	G0749	grc:749	fertility	1.0	6	eflomal
পরধান যাজকেরা	G0749	grc:749	fertility	1.0	25	eflomal
পরবতময পরদেশে	H2022	hbo:2022	fertility	1.0	2	eflomal
পরবল উতসাহী	G2206	grc:2206	fertility	1.0	2	eflomal
পরবাদের উপহাসের	H4912	hbo:4912	fertility	1.0	2	eflomal
পরবেশ দরজায	H6607	hbo:6607	fertility	1.0	4	eflomal
পরবেশ দরজার	H6607	hbo:6607	fertility	1.0	5	eflomal
পরমপরাগত নিযম কানুনের	G3862	grc:3862	fertility	1.0	3	eflomal
পরযনত গেল	H8444	hbo:8444	fertility	1.0	2	eflomal
পরশংসা গান	H2167	hbo:2167	fertility	1.0	4	eflomal
পরশন জিজঞাসা	G2065	grc:2065	fertility	1.0	2	eflomal
পরসথ হাত	H7341	hbo:7341	fertility	1.0	2	eflomal
পরাণীর মাংস	G4156	grc:4156	fertility	1.0	2	eflomal
পরাণের শপথ	H2416	hbo:2416	fertility	1.0	2	eflomal
পরাথমিক শিকষার	G4747	grc:4747	fertility	1.0	3	eflomal
পরিপূরণ শেকল পরিমাপের	H4392	hbo:4392	fertility	1.0	11	eflomal
পরিমাপ পরিমাপ	G3354	grc:3354	fertility	1.0	3	eflomal
পরিয অপরিয	H0157	hbo:0157	fertility	1.0	2	eflomal
পরিয বনধুরা	G0027	grc:27	fertility	1.0	4	eflomal
পরীকষা জনয	G3985	grc:3985	fertility	1.0	2	eflomal
পরের দিন	H4283	hbo:4283	fertility	1.0	4	eflomal
পশচিম দিক	H4628	hbo:4628	fertility	1.0	3	eflomal
পশচিম দিকের	H4628	hbo:4628	fertility	1.0	2	eflomal
পশু চডানোর মাঠ	H4054	hbo:4054	fertility	1.0	4	eflomal
পশু চরাবার মাঠ	H4054	hbo:4054	fertility	1.0	2	eflomal
পশু চরাবার মাঠের	H4054	hbo:4054	fertility	1.0	2	eflomal
পসুরী বিকরি	H5429	hbo:5429	fertility	1.0	3	eflomal
পাঁচ হাজার	G4000	grc:4000	fertility	1.0	6	eflomal
পাওনা অংশ	H4521	hbo:4521	fertility	1.0	2	eflomal
পাওযা গেল	G2147	grc:2147	fertility	1.0	3	eflomal
পাকা চুল	H7872	hbo:7872	fertility	1.0	2	eflomal
পাথরের ফলক	H3871	hbo:3871	fertility	1.0	4	eflomal
পাথরের সতমভ	H4676	hbo:4676	fertility	1.0	2	eflomal
পাথুরে ঠিকমত মাটি	G4075	grc:4075	fertility	1.0	2	eflomal
পানীয নৈবেদয	H5262	hbo:5262	fertility	1.0	2	eflomal
পানীয পরিবেশকদের	H4945	hbo:4945	fertility	1.0	2	eflomal
পাপের দেবেন	H2403	hbo:2403	fertility	1.0	3	eflomal
পাপের বলি	H2403	hbo:2403	fertility	1.0	14	eflomal
পাপের বলিদান	H2403	hbo:2403	fertility	1.0	2	eflomal
পাপের বলিরূপে	H2403	hbo:2403	fertility	1.0	4	eflomal
পাযের চাদর	H4772	hbo:4772	fertility	1.0	2	eflomal
পাযের তলায	G4228	grc:4228	fertility	1.0	3	eflomal
পাযের শিরা	H6131	hbo:6131	fertility	1.0	3	eflomal
পারবতয অঞচলে	H2022	hbo:2022	fertility	1.0	2	eflomal
পারে অবসথিত	H5676	hbo:5676	fertility	1.0	2	eflomal
পাশে কাঁটার	H6654	hbo:6654	fertility	1.0	2	eflomal
পাশের কাঠামোর	H4526	hbo:4526	fertility	1.0	2	eflomal
পাহাডি অঞচল	H2022	hbo:2022	fertility	1.0	2	eflomal
পাহাডি অঞচলে	H2022	hbo:2022	fertility	1.0	6	eflomal
পাহাডি পরদেশের	H2022	hbo:2022	fertility	1.0	2	eflomal
পাহাডি পালিযে	G5343	grc:5343	fertility	1.0	2	eflomal
পাহাডী অঞচলে	H2022	hbo:2022	fertility	1.0	2	eflomal
পাহারাদার সৈনযদলকে	H5333	hbo:5333	fertility	1.0	2	eflomal
পিছন তাডা	H7291	hbo:7291	fertility	1.0	3	eflomal
পিছন পিছন	G0190	grc:190	fertility	1.0	11	eflomal
পিছন পিছন তাডা	H7291	hbo:7291	fertility	1.0	2	eflomal
পিছন ফিরিযেছে	H6203	hbo:6203	fertility	1.0	2	eflomal
পিছনে আসছিল	G0190	grc:190	fertility	1.0	2	eflomal
পিছনে তাডা	H7291	hbo:7291	fertility	1.0	3	eflomal
পিছনের অংশের	H3411	hbo:3411	fertility	1.0	2	eflomal
পিথোন মেলক	H6377	hbo:6377	fertility	1.0	2	eflomal
পিপাসা পাবে	G1372	grc:1372	fertility	1.0	3	eflomal
পিপাসা পেযেছে	G1372	grc:1372	fertility	1.0	2	eflomal
পিপাসা মিটাবার	H6772	hbo:6772	fertility	1.0	2	eflomal
পুরনো তালি	H1087	hbo:1087	fertility	1.0	2	eflomal
পুরাতন পাথর সরিও	H5472	hbo:5472	fertility	1.0	2	eflomal
পুরানো শসয	H3465	hbo:3465	fertility	1.0	4	eflomal
পুরুষ দযা	H2617	hbo:2617	fertility	1.0	2	eflomal
পুরুষাংঙগের সামনের চামডা	H6190	hbo:6190	fertility	1.0	2	eflomal
পুরুষানুকরমে পালনীয	H1755	hbo:1755	fertility	1.0	7	eflomal
পুরোপুরি ঝুডি ভরতি	G4711	grc:4711	fertility	1.0	2	eflomal
পূজার উঁচু	H1116	hbo:1116	fertility	1.0	2	eflomal
পূজার উঁচু সথান	H1116	hbo:1116	fertility	1.0	2	eflomal
পূরণ ঝুডি	G2894	grc:2894	fertility	1.0	3	eflomal
পূরব দিক	G0395	grc:395	fertility	1.0	4	eflomal
পূরব দিকে	H4217	hbo:4217	fertility	1.0	13	eflomal
পূরব দিকের	H4217	hbo:4217	fertility	1.0	4	eflomal
পূরবপুরুষদের পিতা	H0001	hbo:0001	fertility	1.0	9	eflomal
পূরবীয বাযু	H6921	hbo:6921	fertility	1.0	2	eflomal
পেছন পেছন	G0190	grc:190	fertility	1.0	4	eflomal
পেছনে দৌডবে	H7291	hbo:7291	fertility	1.0	2	eflomal
পেছনে পেছনে	G0190	grc:190	fertility	1.0	4	eflomal
পেয নৈবেদয নিবেদন	H5262	hbo:5262	fertility	1.0	2	eflomal
পেলগ বিভাগ	H6389	hbo:6389	fertility	1.0	2	eflomal
পোডাবে আগুনে	H0801	hbo:0801	fertility	1.0	2	eflomal
পোশাক পর	H3847	hbo:3847	fertility	1.0	2	eflomal
পোশাক পরুক	H3847	hbo:3847	fertility	1.0	2	eflomal
ফরাৎ নদী	H5104	hbo:5104	fertility	1.0	3	eflomal
ফরাৎ নদীর	H5104	hbo:5104	fertility	1.0	8	eflomal
ফলকে খোদাই	H3871	hbo:3871	fertility	1.0	2	eflomal
ফলবান বহুবংশ	H6509	hbo:6509	fertility	1.0	4	eflomal
ফলের রস	G1081	grc:1081	fertility	1.0	2	eflomal
ফাঁসিকাঠে ঝুলানো	H8518	hbo:8518	fertility	1.0	2	eflomal
ফিরিযে আনে	G1994	grc:1994	fertility	1.0	2	eflomal
ফিরে আস	H7725	hbo:7725	fertility	1.0	2	eflomal
ফিরে আসব	H7725	hbo:7725	fertility	1.0	9	eflomal
ফিরে আসবেন	H7725	hbo:7725	fertility	1.0	2	eflomal
ফিরে আসি	H7725	hbo:7725	fertility	1.0	2	eflomal
ফিরে আসে	G1994	grc:1994	fertility	1.0	3	eflomal
ফেলবার চেষটা	H1245	hbo:1245	fertility	1.0	6	eflomal
ফেলার চেষটা	G2212	grc:2212	fertility	1.0	2	eflomal
বংশ তালিকায লেখা	H3187	hbo:3187	fertility	1.0	2	eflomal
বংশাবলি লেখা	H3187	hbo:3187	fertility	1.0	2	eflomal
বংশে অভাব	H3772	hbo:3772	fertility	1.0	2	eflomal
বংশের অধিকার	H4294	hbo:4294	fertility	1.0	15	eflomal
বইটিতে লেখা	H3789	hbo:3789	fertility	1.0	8	eflomal
বউরা জাহাজে পরবেশ	H8392	hbo:8392	fertility	1.0	2	eflomal
বছরের একের	H3532	hbo:3532	fertility	1.0	2	eflomal
বড বড	G3117,G3173	grc:3117,grc:3173	phrasal	1.0	7	eflomal;gloss
বড হওযার অধিকার	H1062	hbo:1062	fertility	1.0	3	eflomal
বনধকী জিনিস	H5667	hbo:5667	fertility	1.0	4	eflomal
বনায যোযাবকে	H1141	hbo:1141a	fertility	1.0	2	eflomal
বযকতিই উততরাধিকারী	G2818	grc:2818	fertility	1.0	2	eflomal
বযবসথা গুরু	G3547	grc:3547	fertility	1.0	2	eflomal
বযবসথার গুরু	G3544	grc:3544	fertility	1.0	4	eflomal
বযবসথার গুরুরা	G3544	grc:3544	fertility	1.0	3	eflomal
বযবসথার শিকষক	G1122	grc:1122	fertility	1.0	6	eflomal
বযবসথার শিকষকদের	G1122	grc:1122	fertility	1.0	9	eflomal
বযবসথার শিকষকরা	G1122	grc:1122	fertility	1.0	9	eflomal
বযবসথার শিকষকেরা	G1122	grc:1122	fertility	1.0	20	eflomal
বযবসা বাণিজয	H5503	hbo:5503	fertility	1.0	2	eflomal
বযবহার জানত	H1869	hbo:1869	fertility	1.0	2	eflomal
বযভিচারী মহিলার	H2181	hbo:2181	fertility	1.0	2	eflomal
বরণনা লিখে	H3789	hbo:3789	fertility	1.0	3	eflomal
বললেন এই	H0559	hbo:0559	fertility	1.0	3	eflomal
বললেন বলছি	G3004	grc:3004	fertility	1.0	3	eflomal
বলিদান উৎসরগ	H2076	hbo:2076	fertility	1.0	2	eflomal
বলেন যেমন	H5002	hbo:5002	fertility	1.0	2	eflomal
বাঁকা গাছগুলোর	H1057	hbo:1057	fertility	1.0	2	eflomal
বাইরে কবর	G2290	grc:2290	fertility	1.0	2	eflomal
বাইরে গেলেন	G1831	grc:1831	fertility	1.0	2	eflomal
বাইরে চলে	G1831	grc:1831	fertility	1.0	2	eflomal
বাইরে যাবার	H3318	hbo:3318	fertility	1.0	2	eflomal
বাকযে পরতিজঞা	H0565	hbo:0565	fertility	1.0	2	eflomal
বাকি অংশকে	H7611	hbo:7611	fertility	1.0	3	eflomal
বাকি কাজের	H3499	hbo:3499	fertility	1.0	6	eflomal
বাকি থাকল	H7604	hbo:7604	fertility	1.0	2	eflomal
বাণিজযদরবযের বিনিময	H4627	hbo:4627	fertility	1.0	3	eflomal
বাতাস বযে	G4154	grc:4154	fertility	1.0	2	eflomal
বাতিদানের উপরেই	G3087	grc:3087	fertility	1.0	2	eflomal
বাধা হোঁচট খাওযার	H4383	hbo:4383	fertility	1.0	3	eflomal
বাপতিষম দিচছি	G0907	grc:907	fertility	1.0	2	eflomal
বাপতিষম নিতে	G0907	grc:907	fertility	1.0	5	eflomal
বাপতিষম নিযেছ	G0907	grc:907	fertility	1.0	3	eflomal
বাপতিষম নিযেছি	G0907	grc:907	fertility	1.0	2	eflomal
বাপতিষম নিল	G0907	grc:907	fertility	1.0	5	eflomal
বাবা মা	G1118	grc:1118	fertility	1.0	4	eflomal
বাবার পিতা	H0001	hbo:0001	fertility	1.0	2	eflomal
বাযনা হিসাবে	G0728	grc:728	fertility	1.0	2	eflomal
বাল দেবতার ফেলল	H1168	hbo:1168	fertility	1.0	2	eflomal
বালক বালিকা	H2945	hbo:2945	fertility	1.0	2	eflomal
বাশনের ওগের	H5747	hbo:5747	fertility	1.0	4	eflomal
বাসা বাঁধে	H7077	hbo:7077	fertility	1.0	2	eflomal
বিকরি করছিল	G4453	grc:4453	fertility	1.0	2	eflomal
বিকাল তিনটের	G1766	grc:1766	fertility	1.0	3	eflomal
বিচার নযায	H4941	hbo:4941	fertility	1.0	2	eflomal
বিচার নিষপনন	H8201	hbo:8201	fertility	1.0	2	eflomal
বিচারসিদধ শাসতি	H8201	hbo:8201	fertility	1.0	2	eflomal
বিছানা তুলে	G0142	grc:142	fertility	1.0	2	eflomal
বিজয যাতরা	G2358	grc:2358	fertility	1.0	2	eflomal
বিদযুতের ঝলক	H0216	hbo:0216	fertility	1.0	3	eflomal
বিধি বযবসথা	H2706	hbo:2706	fertility	1.0	2	eflomal
বিন হিননোম উপতযকায	H1516	hbo:1516a	fertility	1.0	4	eflomal
বিপদ ঘটে	H0611	hbo:0611	fertility	1.0	4	eflomal
বিপরীত আচরণ	H7147	hbo:7147	fertility	1.0	6	eflomal
বিবাদিন বনদিনী	H4079	hbo:4079	fertility	1.0	3	eflomal
বিভিনন দলে	H4256	hbo:4256	fertility	1.0	2	eflomal
বিভিনন দলের	H4256	hbo:4256	fertility	1.0	3	eflomal
বিযে বাডির	G1062	grc:1062	fertility	1.0	2	eflomal
বিযে রকষা	G1817	grc:1817	fertility	1.0	2	eflomal
বিযের ভোজ	G1062	grc:1062	fertility	1.0	2	eflomal
বিযের ভোজে	G1062	grc:1062	fertility	1.0	4	eflomal
বিরাটাকার সাপের	G1404	grc:1404	fertility	1.0	3	eflomal
বিরুদধাচারী আসছ	H4784	hbo:4784	fertility	1.0	2	eflomal
বিরুদধে কিসব বলছে	G2649	grc:2649	fertility	1.0	2	eflomal
বিশবসত চুকতি	H2617	hbo:2617	fertility	1.0	2	eflomal
বিশবসত বিধি	H2617	hbo:2617	fertility	1.0	4	eflomal
বিশবসততার চুকতি	H2617	hbo:2617	fertility	1.0	2	eflomal
বিশবসততার নিযম	H2617	hbo:2617	fertility	1.0	32	eflomal
বিশবসততার বিধি	H2617	hbo:2617	fertility	1.0	5	eflomal
বিশবসততার বিধির	H2617	hbo:2617	fertility	1.0	5	eflomal
বিশবাসঘাতকতা করবে	G3860	grc:3860	fertility	1.0	6	eflomal
বিশবাসঘাতকতা বিশবাসঘাতকতা	H7195	hbo:7195	fertility	1.0	2	eflomal
বিশবাসের উতস	H0986	hbo:0986	fertility	1.0	2	eflomal
বিশরামের জাযগা	H4496	hbo:4496	fertility	1.0	4	eflomal
বিশেষ বিশেষ ভাষা	G1100	grc:1100	fertility	1.0	4	eflomal
বিশেষ বিশেষ ভাষায	G1100	grc:1100	fertility	1.0	4	eflomal
বিশেষ ভাষায	G1100	grc:1100	fertility	1.0	6	eflomal
বিষাকত সাপ	H8314	hbo:8314	fertility	1.0	2	eflomal
বীণা বাজাতে	H5059	hbo:5059	fertility	1.0	2	eflomal
বীণা সুরবাহার	H3658	hbo:3658	fertility	1.0	2	eflomal
