# multi-word expressions (M1): target phrase -> original lexeme(s); lang=fra; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
laissait vie	H2421	hbo:2421	fertility	1.0	2	eflomal
laisse partir	H7971	hbo:7971	fertility	1.0	2	eflomal
laisser ignorer	G0050	grc:50	fertility	1.0	4	eflomal;gloss
laisser impuni	H5352	hbo:5352	fertility	1.0	2	eflomal
laissera impuni	H5352	hbo:5352	fertility	1.0	2	eflomal
laisserez vivre	H2421	hbo:2421	fertility	1.0	2	eflomal
langue hébraïque	G1258	grc:1258	fertility	1.0	3	eflomal
langue judaïque	H3066	hbo:3066	fertility	1.0	10	eflomal;gloss
lendemain matin	H1242	hbo:1242	fertility	1.0	5	eflomal
lent riche	H0750	hbo:0750	fertility	1.0	2	eflomal
leur parabole	G3850	grc:3850	fertility	1.0	3	eflomal
leur paraboles	G3850	grc:3850	fertility	1.0	3	eflomal
levant yeux	G0308	grc:308	fertility	1.0	4	eflomal
lieu saint	H6944	hbo:6944	fertility	1.0	2	eflomal
lieu très	H6944	hbo:6944	fertility	1.0	2	eflomal
lieux célestes	G2032	grc:2032	fertility	1.0	4	eflomal
lieux faibles	H6172	hbo:6172	fertility	1.0	2	eflomal
lieux forts	H4679	hbo:4679	fertility	1.0	4	eflomal;gloss
lieux habiterez	H4186	hbo:4186	fertility	1.0	5	eflomal
lieux habités	H4186	hbo:4186	fertility	1.0	2	eflomal
lieux très hauts	G5310	grc:5310	fertility	1.0	4	eflomal
limite par	H1366	hbo:1366	fertility	1.0	2	eflomal
liqueur forte	H7941	hbo:7941	fertility	1.0	6	eflomal;gloss
liqueurs fortes	H7941	hbo:7941	fertility	1.0	14	eflomal;gloss
livrèrent bataille	H3898	hbo:3898	fertility	1.0	2	eflomal
livrés profond sommeil	H8639	hbo:8639	fertility	1.0	2	eflomal
longues prières	G3117	grc:3117	fertility	1.0	4	eflomal;gloss
longueur répondant	H0753	hbo:0753	fertility	1.0	3	eflomal
lorsque achevé	H3615	hbo:3615	fertility	1.0	4	eflomal
lumière éclatante	H5051	hbo:5051	fertility	1.0	7	eflomal;gloss
machli muschi	H4249	hbo:4249	fertility	1.0	4	eflomal
maigres engloutirent	H1851	hbo:1851	fertility	1.0	2	eflomal
maison millo	H1037	hbo:1037	fertility	1.0	2	eflomal
maisons paternelles	H0001	hbo:0001	fertility	1.0	12	eflomal
majesté divine	G3172	grc:3172	fertility	1.0	2	eflomal
malki schua	H4444	hbo:4444	fertility	1.0	6	eflomal;gloss
manger eu	G5315	grc:5315	fertility	1.0	2	eflomal
marcaboth hatsar	H1024	hbo:1024	fertility	1.0	2	eflomal
marie mère	G3137	grc:3137	fertility	1.0	3	eflomal
masses raisins secs	H6778	hbo:6778	fertility	1.0	3	eflomal
maudit quiconque	H0779	hbo:0779	fertility	1.0	2	eflomal
maudit soit	H0779	hbo:0779	fertility	1.0	22	eflomal
mauvaise qualité	H7455	hbo:7455	fertility	1.0	7	eflomal;gloss
mauvaises pensées	G1261	grc:1261	fertility	1.0	2	eflomal
maître maison	G3617	grc:3617	fertility	1.0	4	eflomal
meilleure partie	H4315	hbo:4315	fertility	1.0	4	eflomal;gloss
meilleurs bœufs	H1241	hbo:1241	fertility	1.0	2	eflomal
meilleurs fruits	H4022	hbo:4022	fertility	1.0	5	eflomal;gloss
meilleurs produits	H4022	hbo:4022	fertility	1.0	4	eflomal;gloss
melchi fils	G3197	grc:3197	fertility	1.0	2	gloss
menahem gadi	H4505	hbo:4505	fertility	1.0	2	eflomal
menu bétail	H6629	hbo:6629	fertility	1.0	41	eflomal;gloss
mesura coudées	H4058	hbo:4058	fertility	1.0	3	eflomal
mesurera mesure	G3358	grc:3358	fertility	1.0	2	eflomal
mesures orge	H8184	hbo:8184	fertility	1.0	2	eflomal
mets espoir	H3176	hbo:3176	fertility	1.0	2	eflomal
mettiez pratique	H6213	hbo:6213	fertility	1.0	2	eflomal
mettra pièces	G1371	grc:1371	fertility	1.0	2	eflomal
mettras lacets	H3924	hbo:3924	fertility	1.0	2	eflomal
mieux vaut	H2896	hbo:2896	fertility	1.0	49	eflomal;gloss
milieu assemblée	G3319	grc:3319	fertility	1.0	2	eflomal
mirent pillage	H0961	hbo:0961	fertility	1.0	3	eflomal
misrephoth maïm	H4956	hbo:4956	fertility	1.0	4	eflomal;gloss
miséricordieux compatissant	H7349	hbo:7349	fertility	1.0	3	eflomal
moins rigoureusement	G0414	grc:414	fertility	1.0	3	eflomal
moitié revenait	H4276	hbo:4276	fertility	1.0	2	eflomal
motif conscience	G4893	grc:4893	fertility	1.0	3	eflomal
mouchettes vases	H4457	hbo:4457	fertility	1.0	2	eflomal
mouette épervier	H8464	hbo:8464	fertility	1.0	2	eflomal
muschi machli	H4249	hbo:4249	fertility	1.0	2	eflomal
mâles présenteront	H2138	hbo:2138	fertility	1.0	2	eflomal
mémoire moi	G1699	grc:1699	fertility	1.0	3	eflomal
mérite puni	G1777	grc:1777	fertility	1.0	4	eflomal
mêmes dégoût	H6962	hbo:6962	fertility	1.0	2	eflomal
najoth près	H5121	hbo:5121b	fertility	1.0	5	eflomal
nebath nouvelles	H5028	hbo:5028	fertility	1.0	2	eflomal
ninive lèveront	G3536	grc:3536	fertility	1.0	2	eflomal
nuée arrêtait	H6051	hbo:6051	fertility	1.0	2	eflomal
nuée élevait	H6051	hbo:6051	fertility	1.0	2	eflomal
obed édom	H5654	hbo:5654	fertility	1.0	39	eflomal;gloss
objet désolation	H8047	hbo:8047	fertility	1.0	5	eflomal
objet effroi	H2189	hbo:2189	fertility	1.0	4	eflomal
objet horreur	H5079	hbo:5079	fertility	1.0	3	eflomal
objet raillerie	H7814	hbo:7814	fertility	1.0	3	eflomal
observeras fête	H2282	hbo:2282	fertility	1.0	3	eflomal
observé choses	G5442	grc:5442	fertility	1.0	2	eflomal
observé loi	H8451	hbo:8451	fertility	1.0	3	eflomal
obtenu miséricorde	G1653	grc:1653	fertility	1.0	4	eflomal
occasion chute	G4624	grc:4624	fertility	1.0	3	eflomal
occasion favorable	G2120	grc:2120	fertility	1.0	4	eflomal;gloss
odeur agréable	H5207	hbo:5207	fertility	1.0	3	eflomal
offert sacrifice culpabilité	H0817	hbo:0817	fertility	1.0	2	eflomal
officier roi	G0937	grc:937	fertility	1.0	2	eflomal
offrait sacrifice	H2076	hbo:2076	fertility	1.0	2	eflomal
offrait sacrifices	H2076	hbo:2076	fertility	1.0	7	eflomal
offrande volontaire	H5071	hbo:5071	fertility	1.0	5	eflomal
offrande élévation	H8641	hbo:8641	fertility	1.0	2	eflomal
offrandes montait	H8573	hbo:8573	fertility	1.0	4	eflomal;gloss
offre sacrifice	H2076	hbo:2076	fertility	1.0	2	eflomal
offrir parfums	H6999	hbo:6999	fertility	1.0	3	eflomal
offrir sacrifices	H2076	hbo:2076	fertility	1.0	4	eflomal
offrira bouc	H8163	hbo:8163a	fertility	1.0	2	eflomal
offrira taureau	H6499	hbo:6499	fertility	1.0	3	eflomal
offrirent holocaustes	H5930	hbo:5930	fertility	1.0	2	eflomal
offrirez bouc	H8163	hbo:8163a	fertility	1.0	5	eflomal
offrirez sacrifices consumés	H0801	hbo:0801	fertility	1.0	3	eflomal
offrirez sacrifices holocauste	H5930	hbo:5930	fertility	1.0	2	eflomal
offrirez taureaux	H6499	hbo:6499	fertility	1.0	5	eflomal
oiseau proie	H5861	hbo:5861	fertility	1.0	2	eflomal
oiseaux proie	H5861	hbo:5861	fertility	1.0	2	eflomal
ombre mort	H6757	hbo:6757	fertility	1.0	4	eflomal
opéra délivrance	H8668	hbo:8668	fertility	1.0	3	eflomal
ordonnateur repas	G0755	grc:755	fertility	1.0	2	eflomal
ordre donné	H6680	hbo:6680	fertility	1.0	2	eflomal
ordre touchant	H2942	hbo:2942	fertility	1.0	2	eflomal
oreilles entende	G3775	grc:3775	fertility	1.0	5	eflomal
pachath moab	H6355	hbo:6355	fertility	1.0	8	eflomal;gloss
paddan aram	H6307	hbo:6307	fertility	1.0	10	eflomal
pains levain	G0106	grc:106	fertility	1.0	7	eflomal
pains proposition	H4635	hbo:4635	fertility	1.0	2	eflomal
pains sans levain	H4682	hbo:4682	fertility	1.0	58	eflomal;gloss
paix paix	H7965	hbo:7965	fertility	1.0	3	eflomal
palme ordinaire	H2948	hbo:2948	fertility	1.0	2	eflomal
paniers pleins	G2894	grc:2894	fertility	1.0	2	eflomal
paraisse profonde	H6013	hbo:6013	fertility	1.0	3	eflomal
paresseux plonge	H6102	hbo:6102	fertility	1.0	2	eflomal
parle l	H0559	hbo:0559	fertility	1.0	3	eflomal
parle mal	G2635	grc:2635	fertility	1.0	4	eflomal;gloss
parmi descendants	H1755	hbo:1755	fertility	1.0	10	eflomal
parole adressée	H1697	hbo:1697	fertility	1.0	4	eflomal
parole certaine	G3056	grc:3056	fertility	1.0	2	eflomal
parole prononcée	H1697	hbo:1697	fertility	1.0	6	eflomal
partie chauve	H7146	hbo:7146	fertility	1.0	3	eflomal
partir aroër	H6177	hbo:6177	fertility	1.0	2	eflomal
parut cheval	G2462	grc:2462	fertility	1.0	4	eflomal
passa outre	G0492	grc:492	fertility	1.0	4	eflomal;gloss
passa revue	H6485	hbo:6485	fertility	1.0	4	eflomal
passer nuit	H3885	hbo:3885a	fertility	1.0	6	eflomal
passera nuit	H3885	hbo:3885a	fertility	1.0	3	eflomal
passerons nuit	H3885	hbo:3885a	fertility	1.0	2	eflomal
passez nuit	H3885	hbo:3885a	fertility	1.0	3	eflomal
passèrent jourdain	H5674	hbo:5674	fertility	1.0	2	eflomal
passèrent nuit	H3885	hbo:3885a	fertility	1.0	2	eflomal
pays alentour	G4066	grc:4066	fertility	1.0	2	eflomal
pays environs	G4066	grc:4066	fertility	1.0	2	eflomal
pays philistins	H6429	hbo:6429	fertility	1.0	2	eflomal
paître troupeau	H7462	hbo:7462	fertility	1.0	4	eflomal
païens entendissent	G1484	grc:1484	fertility	1.0	2	eflomal
peine iniquité	H5771	hbo:5771	fertility	1.0	2	eflomal
pendant années	H8141	hbo:8141	fertility	1.0	3	eflomal
pendant mois	G3376	grc:3376	fertility	1.0	5	eflomal
pendant nuit	H3915	hbo:3915	fertility	1.0	9	eflomal
pendant temps	H3117	hbo:3117	fertility	1.0	7	eflomal
pentes escarpées	G2911	grc:2911	fertility	1.0	6	eflomal;gloss
perdons courage	G1573	grc:1573	fertility	1.0	2	eflomal
perles valeur	H6443	hbo:6443	fertility	1.0	2	eflomal
personne n	G3762	grc:3762	fertility	1.0	10	eflomal
petit doigt	H5666	hbo:5666	fertility	1.0	4	eflomal;gloss
petit enfant	G3813	grc:3813	fertility	1.0	20	eflomal
petit livre	G0974	grc:974	fertility	1.0	6	eflomal;gloss
petits chiens	G2952	grc:2952	fertility	1.0	8	eflomal;gloss
petits enfants	G5040,G3813	grc:5040,grc:3813	phrasal	1.0	23	eflomal;gloss
petits poissons	G2485	grc:2485	fertility	1.0	4	eflomal;gloss
peut être	G5177	grc:5177	fertility	1.0	4	eflomal;gloss
peuvent contenir	H3557	hbo:3557	fertility	1.0	2	eflomal
pharaon pharaon	H6547	hbo:6547	fertility	1.0	4	eflomal
pieu sacré	H0842	hbo:0842	fertility	1.0	2	eflomal
pieux enceinte	H3489	hbo:3489	fertility	1.0	2	eflomal
pièces argent	G0694	grc:694	fertility	1.0	5	eflomal
place publique	G0058	grc:58	fertility	1.0	4	eflomal
place vide	H1508	hbo:1508	fertility	1.0	14	eflomal;gloss
placerais nid	H7064	hbo:7064	fertility	1.0	2	eflomal
places publiques	G0058	grc:58	fertility	1.0	12	eflomal;gloss
plaine verra	H4334	hbo:4334	fertility	1.0	2	eflomal
plein midi	H6672	hbo:6672a	fertility	1.0	7	eflomal
pleine conviction	G4135	grc:4135	fertility	1.0	4	eflomal;gloss
pleurera disant	H5594	hbo:5594	fertility	1.0	2	eflomal
pluie tomba	H1653	hbo:1653	fertility	1.0	2	eflomal
plus grand nombre	G4119	grc:4119	fertility	1.0	5	eflomal
plusieurs couleurs	H6446	hbo:6446	fertility	1.0	3	eflomal
porta regard favorable	H8159	hbo:8159	fertility	1.0	2	eflomal
portant cruche	G2765	grc:2765	fertility	1.0	2	eflomal
portant écritoire	H7083	hbo:7083	fertility	1.0	2	eflomal
porte envie	H7065	hbo:7065	fertility	1.0	3	eflomal
portion prélevée	H8641	hbo:8641	fertility	1.0	2	eflomal
poule rassemble	G3733	grc:3733	fertility	1.0	4	eflomal;gloss
pour chute	G4624	grc:4624	fertility	1.0	4	eflomal
pourra enfuir	H5127	hbo:5127	fertility	1.0	2	eflomal
pourrai outrage	H2778	hbo:2778	fertility	1.0	2	eflomal
pourvoyaient marchés	H5801	hbo:5801	fertility	1.0	4	eflomal
poussez cris	H7321	hbo:7321	fertility	1.0	2	eflomal
poussèrent cris	H7321	hbo:7321	fertility	1.0	2	eflomal
pouvoir accuser	G2723	grc:2723	fertility	1.0	3	eflomal
premiers fruits	H1061	hbo:1061	fertility	1.0	2	eflomal
premiers sièges	G4410	grc:4410	fertility	1.0	6	eflomal;gloss
première année	H8141	hbo:8141	fertility	1.0	2	eflomal
première place	G4411	grc:4411	fertility	1.0	4	eflomal;gloss
premières places	G4411	grc:4411	fertility	1.0	6	eflomal;gloss
prenait plaisir	H7797	hbo:7797	fertility	1.0	4	eflomal;gloss
prend plaisir	H7521	hbo:7521	fertility	1.0	3	eflomal
prendra poignée	H7061	hbo:7061	fertility	1.0	2	eflomal
prends deuil	H0060	hbo:0060	fertility	1.0	2	eflomal
prenez garde	G0991,G4337	grc:991,grc:4337	phrasal	1.0	29	eflomal;gloss
prenne garde	G0991	grc:991	fertility	1.0	4	eflomal;gloss
principaux sacrificateurs	G0749	grc:749	fertility	1.0	127	eflomal;gloss
prirent fuite	H5127	hbo:5127	fertility	1.0	3	eflomal
pris résolution	H3289	hbo:3289	fertility	1.0	2	eflomal
prix estimation	H6187	hbo:6187	fertility	1.0	2	eflomal
prix vie	H5315	hbo:5315	fertility	1.0	2	eflomal
proche parente	H7607	hbo:7607	fertility	1.0	6	eflomal;gloss
produit grain tombé	H5599	hbo:5599a	fertility	1.0	2	eflomal
profond sommeil	H8639	hbo:8639	fertility	1.0	8	eflomal;gloss
prolongiez vos	H0748	hbo:0748	fertility	1.0	2	eflomal
propos buisson	G0942	grc:942	fertility	1.0	2	eflomal
prosterna devant	H7812	hbo:7812a	fertility	1.0	3	eflomal
prosterner devant	H7812	hbo:7812a	fertility	1.0	4	eflomal
prosterneras devant	H7812	hbo:7812a	fertility	1.0	2	eflomal
prosternés devant	H7812	hbo:7812a	fertility	1.0	2	eflomal
précepte précepte	H6673	hbo:6673	fertility	1.0	2	eflomal
prélevé meilleur	H2459	hbo:2459	fertility	1.0	2	eflomal
préposé impôts	H4522	hbo:4522	fertility	1.0	3	eflomal
publia jeûne	H6685	hbo:6685	fertility	1.0	2	eflomal
pâque célébrée	H6453	hbo:6453	fertility	1.0	2	eflomal
pères pères	H0001	hbo:0001	fertility	1.0	2	eflomal
péché mène	G0266	grc:266	fertility	1.0	2	eflomal
péché précédemment	G4258	grc:4258	fertility	1.0	4	eflomal;gloss
péril vie	H5315	hbo:5315	fertility	1.0	4	eflomal
quand achevé	H3615	hbo:3615	fertility	1.0	2	eflomal
quatre cent	G5071	grc:5071	fertility	1.0	2	gloss
quatre cents	G5071	grc:5071	fertility	1.0	4	eflomal;gloss
quatre doigts	H2948	hbo:2948	fertility	1.0	6	eflomal;gloss
quatre mille	G5070	grc:5070	fertility	1.0	10	eflomal;gloss
quiconque appartient celui	H8366	hbo:8366a	fertility	1.0	2	eflomal
rabschaké étant	H7262	hbo:7262	fertility	1.0	3	eflomal
raison saine	H7922	hbo:7922	fertility	1.0	4	eflomal;gloss
ramasseras glaner	H3950	hbo:3950	fertility	1.0	2	eflomal
ramassé moins	H4591	hbo:4591	fertility	1.0	2	eflomal
ramoth galaad	H7433	hbo:7433	fertility	1.0	12	eflomal
ramènerai captifs	H7622	hbo:7622	fertility	1.0	2	eflomal
rangèrent bataille	H6186	hbo:6186	fertility	1.0	2	eflomal
rangée opale	H2905	hbo:2905	fertility	1.0	2	eflomal
rappeler souvenir	H2142	hbo:2142	fertility	1.0	2	eflomal
rasoir passera	H4177	hbo:4177	fertility	1.0	2	eflomal
recherchent premiers sièges	G4410	grc:4410	fertility	1.0	2	eflomal
recommanda sévèrement	G2008	grc:2008	fertility	1.0	2	eflomal
reconnaisse plaie	H5061	hbo:5061	fertility	1.0	2	eflomal
regarderez impur	H2931	hbo:2931	fertility	1.0	7	eflomal
regarderez impurs	H2931	hbo:2931	fertility	1.0	7	eflomal
regards fixés	G0816	grc:816	fertility	1.0	6	eflomal
remis garde	H4931	hbo:4931	fertility	1.0	2	eflomal
rend maître	H3424	hbo:3424	fertility	1.0	4	eflomal;gloss
rend odieux	H0887	hbo:0887	fertility	1.0	3	eflomal
rendaient témoignage	G3140	grc:3140	fertility	1.0	2	eflomal
rendant coupable	H0816	hbo:0816	fertility	1.0	2	eflomal
rendent gloire	H3034	hbo:3034	fertility	1.0	2	eflomal
rendent témoignage	G3140	grc:3140	fertility	1.0	5	eflomal
rendez grâces	G2168	grc:2168	fertility	1.0	3	eflomal
rendons grâces	G2168	grc:2168	fertility	1.0	3	eflomal
rendons témoignage	G3140	grc:3140	fertility	1.0	3	eflomal
rendra coupable	H0816	hbo:0816	fertility	1.0	4	eflomal
rendra impur	H2930	hbo:2930	fertility	1.0	2	eflomal
rendrai fécond	H6509	hbo:6509	fertility	1.0	2	eflomal
rendre grâces	G2168	grc:2168	fertility	1.0	2	eflomal
rendre pur	G2511	grc:2511	fertility	1.0	3	eflomal
rendront impurs	H2930	hbo:2930	fertility	1.0	2	eflomal
rends grâces	G2168	grc:2168	fertility	1.0	7	eflomal
rends témoignage	G3140	grc:3140	fertility	1.0	4	eflomal
rends vie	H2421	hbo:2421	fertility	1.0	4	eflomal
rendu grâces	G2168	grc:2168	fertility	1.0	4	eflomal
rendu joug	H5923	hbo:5923	fertility	1.0	2	eflomal
rendu joug pesant	H5923	hbo:5923	fertility	1.0	4	eflomal
rendus capables	G2427	grc:2427	fertility	1.0	4	eflomal;gloss
rendus odieux	H0887	hbo:0887	fertility	1.0	3	eflomal
renverras libre	H2670	hbo:2670	fertility	1.0	2	eflomal
renversa tables	G5132	grc:5132	fertility	1.0	3	eflomal
repens toi	G3340	grc:3340	fertility	1.0	3	eflomal
repentez périrez	G3340	grc:3340	fertility	1.0	2	eflomal
représentation choses	H8544	hbo:8544	fertility	1.0	2	eflomal
reste silence	H2790	hbo:2790a	fertility	1.0	2	eflomal
restera impuni	H5352	hbo:5352	fertility	1.0	6	eflomal
retentir voix	H6963	hbo:6963	fertility	1.0	2	eflomal
retomber conduite	H1870	hbo:1870	fertility	1.0	2	eflomal
revinrent vie	G2198	grc:2198	fertility	1.0	2	eflomal
rien n	G3762	grc:3762	fertility	1.0	2	eflomal
rimmon pérets	H7428	hbo:7428	fertility	1.0	4	eflomal;gloss
rives orgueilleuses	H1347	hbo:1347	fertility	1.0	6	eflomal;gloss
romamthi ézer	H7320	hbo:7320	fertility	1.0	4	eflomal;gloss
rompre outres	G0779	grc:779	fertility	1.0	2	eflomal
roseau agité	G2563	grc:2563	fertility	1.0	2	eflomal
roseau aromatique	H7070	hbo:7070	fertility	1.0	3	eflomal
roue paraissait	H0212	hbo:0212	fertility	1.0	2	eflomal
roues cheminaient	H0212	hbo:0212	fertility	1.0	2	eflomal
règle règle	H6957	hbo:6957b	fertility	1.0	2	eflomal
règles établies	H4941	hbo:4941	fertility	1.0	11	eflomal
réduisit poussière	H1854	hbo:1854	fertility	1.0	3	eflomal
réjouis toi	G2165	grc:2165	fertility	1.0	2	eflomal
répandront sang	H1818	hbo:1818	fertility	1.0	4	eflomal
répara portion	H4060	hbo:4060	fertility	1.0	4	eflomal
réveille réveille toi	H5782	hbo:5782	fertility	1.0	2	eflomal
réveille toi réveille toi toi	H5782	hbo:5782	fertility	1.0	2	eflomal
révéla aggée	H2292	hbo:2292	fertility	1.0	2	eflomal
rôdeur disette	H4270	hbo:4270	fertility	1.0	2	eflomal
sa dure toujours	H5769	hbo:5769	fertility	1.0	23	eflomal
sacrificateur examinera	H3548	hbo:3548	fertility	1.0	4	eflomal
sacrificateur reçu	H3548	hbo:3548	fertility	1.0	2	eflomal
sacrificateurs offriront	H3548	hbo:3548	fertility	1.0	2	eflomal
sacrifice actions grâces	H8002	hbo:8002	fertility	1.0	2	eflomal
sacrifice consumé par feu	H0801	hbo:0801	fertility	1.0	6	eflomal
sacrifice expiation	H2403	hbo:2403	fertility	1.0	13	eflomal
sacrifice expiatoire	H2403	hbo:2403	fertility	1.0	2	eflomal
sacrifice grâces	H8002	hbo:8002	fertility	1.0	2	eflomal
sacrifices consumés par	H0801	hbo:0801	fertility	1.0	4	eflomal
sacrifices consumés par feu	H0801	hbo:0801	fertility	1.0	2	eflomal
sacrifices grâces	H8002	hbo:8002	fertility	1.0	9	eflomal
saint descendit	G0040	grc:40	fertility	1.0	2	eflomal
salaire impur	H0868	hbo:0868	fertility	1.0	3	eflomal
samarie régna	H8111	hbo:8111	fertility	1.0	4	eflomal
samla masréka	H8072	hbo:8072	fertility	1.0	2	eflomal
samuel samuel	H8050	hbo:8050	fertility	1.0	2	eflomal
sang retombera	H1818	hbo:1818	fertility	1.0	7	eflomal
sang sang	G0129	grc:129	fertility	1.0	2	eflomal
sang victime	H1818	hbo:1818	fertility	1.0	2	eflomal
sans défaut	H8549	hbo:8549	fertility	1.0	99	eflomal;gloss
sans intelligence	G0801	grc:801	fertility	1.0	2	eflomal
sans levain	H4682	hbo:4682	fertility	1.0	44	eflomal;gloss
sans tache	G0784	grc:784	fertility	1.0	5	eflomal;gloss
saul saul	G4549	grc:4549	fertility	1.0	3	eflomal
sauveras âme	H5337	hbo:5337	fertility	1.0	2	eflomal
schuach parole	H7747	hbo:7747	fertility	1.0	3	eflomal
schéschaï ahiman	H8344	hbo:8344	fertility	1.0	4	eflomal;gloss
scies herses	H2757	hbo:2757a	fertility	1.0	2	eflomal
se prosternés devant	H7812	hbo:7812a	fertility	1.0	2	eflomal
sein maternel	H4866,H7358	hbo:4866,hbo:7358	phrasal	1.0	11	eflomal;gloss
selon familles	H4940	hbo:4940	fertility	1.0	30	eflomal
selon générations	H8435	hbo:8435	fertility	1.0	6	eflomal
selon parfumeur	H7543	hbo:7543	fertility	1.0	2	eflomal
semblable verger	H3759	hbo:3759	fertility	1.0	2	eflomal
sera confus	G2617	grc:2617	fertility	1.0	2	eflomal
sera impur	H2930	hbo:2930	fertility	1.0	27	eflomal
sera impure	H2930	hbo:2930	fertility	1.0	10	eflomal;gloss
sera mort	H4191	hbo:4191	fertility	1.0	2	eflomal
sera puni mort	H4191	hbo:4191	fertility	1.0	3	eflomal
sera souillé	H2930	hbo:2930	fertility	1.0	3	eflomal
seront confus	H0954	hbo:0954	fertility	1.0	6	eflomal
serpes tirera	H4211	hbo:4211	fertility	1.0	2	eflomal
sers libation	G4689	grc:4689	fertility	1.0	2	eflomal
servait mesure	H4060	hbo:4060	fertility	1.0	3	eflomal
servant magasins	H4543	hbo:4543	fertility	1.0	3	eflomal
servent rien	H3276	hbo:3276	fertility	1.0	2	eflomal
serves prêtre	H3548	hbo:3548	fertility	1.0	2	eflomal
service jour sabbat	H7676	hbo:7676	fertility	1.0	2	eflomal
servir témoignage	G3142	grc:3142	fertility	1.0	2	eflomal
seuls régna	H4427	hbo:4427	fertility	1.0	2	eflomal
sicles argent	H3701	hbo:3701	fertility	1.0	20	eflomal
sicles sicle	H8255	hbo:8255	fertility	1.0	2	eflomal
sidon traitées	G4605	grc:4605	fertility	1.0	2	eflomal
signe attention	H7182	hbo:7182	fertility	1.0	2	eflomal
signe auquel	H0226	hbo:0226	fertility	1.0	4	eflomal
signe connaîtrai	H0226	hbo:0226	fertility	1.0	2	eflomal
situation console	G3870	grc:3870	fertility	1.0	2	eflomal
sois attentif	H7181	hbo:7181	fertility	1.0	4	eflomal
sois attentive	H7181	hbo:7181	fertility	1.0	2	eflomal
sois confus	H0954	hbo:0954	fertility	1.0	2	eflomal
sois heureux	H3190	hbo:3190	fertility	1.0	3	eflomal
sois pur	G2511	grc:2511	fertility	1.0	2	eflomal
sois sage	H2449	hbo:2449	fertility	1.0	3	eflomal
soleil couché	H8121	hbo:8121	fertility	1.0	2	eflomal
soleil soleil	H8121	hbo:8121	fertility	1.0	2	eflomal
sonna trompette	G4537	grc:4537	fertility	1.0	7	eflomal
sortes biens	H2898	hbo:2898	fertility	1.0	2	eflomal
sortes ouvrages	H4399	hbo:4399	fertility	1.0	5	eflomal
sortit voix	G5456	grc:5456	fertility	1.0	2	eflomal
source trompeuse	H0391	hbo:0391	fertility	1.0	4	eflomal;gloss
souverain sacrificateur	G0749	grc:749	fertility	1.0	107	eflomal;gloss
souverains sacrificateurs	G0749	grc:749	fertility	1.0	6	eflomal;gloss
souviens toi	H2142	hbo:2142	fertility	1.0	4	eflomal
soyez attentifs	H7181	hbo:7181	fertility	1.0	7	eflomal
soyez féconds	H6509	hbo:6509	fertility	1.0	4	eflomal
soyez patients	G3114	grc:3114	fertility	1.0	2	eflomal
subsiste toujours	H5769	hbo:5769	fertility	1.0	3	eflomal
suis ému	H7065	hbo:7065	fertility	1.0	2	eflomal
sujet sarcasme	H4912	hbo:4912	fertility	1.0	2	eflomal
sèche formation	H7054	hbo:7054	fertility	1.0	2	eflomal
tabernacle dressé	H4908	hbo:4908	fertility	1.0	2	eflomal
tais toi	G5392	grc:5392	fertility	1.0	6	eflomal;gloss
teintes rouge	H0119	hbo:0119	fertility	1.0	6	eflomal
teints bleu	H8504	hbo:8504	fertility	1.0	2	eflomal
telle manière	H2063	hbo:2063	fertility	1.0	2	eflomal
telles choses	G4238	grc:4238	fertility	1.0	6	eflomal;gloss
tenaient debout	H5975	hbo:5975	fertility	1.0	2	eflomal
thel mélach	H8521	hbo:8521	fertility	1.0	2	gloss
thimnath sérach	H8556	hbo:8556a	fertility	1.0	2	gloss
théman parole	H8489	hbo:8489	fertility	1.0	2	eflomal
tiglath piléser	H8407	hbo:8407	fertility	1.0	6	eflomal;gloss
tilgath pilnéser	H8407	hbo:8407a	fertility	1.0	6	eflomal;gloss
tomber ailes	H3671	hbo:3671	fertility	1.0	2	eflomal
tombera pourriture	H4743	hbo:4743	fertility	1.0	2	eflomal
tous deux	G0297	grc:297	fertility	1.0	6	eflomal
tout contient	H4393	hbo:4393	fertility	1.0	2	eflomal
tout renferme	H4393	hbo:4393	fertility	1.0	2	eflomal
traité moins rigoureusement	G0414	grc:414	fertility	1.0	2	gloss
traitées moins rigoureusement	G0414	grc:414	fertility	1.0	2	gloss
travailla réparations	H2388	hbo:2388	fertility	1.0	2	eflomal
tremblement terre	G4578	grc:4578	fertility	1.0	3	eflomal
tribun venu	G5506	grc:5506	fertility	1.0	2	eflomal
tribut impôt droit	H1093	hbo:1093	fertility	1.0	2	eflomal
tristesse produit	G3077	grc:3077	fertility	1.0	2	eflomal
trois ans	H8027	hbo:8027	fertility	1.0	3	eflomal
trop courte	H7114	hbo:7114a	fertility	1.0	6	eflomal;gloss
trop peu	H4592	hbo:4592	fertility	1.0	4	eflomal
trop étroit	H6887	hbo:6887	fertility	1.0	2	eflomal
très excellent	G2903	grc:2903	fertility	1.0	2	eflomal
très saint	H6944	hbo:6944	fertility	1.0	4	eflomal
très sainte	H6944	hbo:6944	fertility	1.0	10	eflomal
très saintes	H6944	hbo:6944	fertility	1.0	2	eflomal
tsophar naama	H5284	hbo:5284	fertility	1.0	2	eflomal
tubal caïn	H8423	hbo:8423	fertility	1.0	4	eflomal;gloss
