# multi-word expressions (M1): target phrase -> original lexeme(s); lang=hin; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
जयजयकार करेंगे	H7442	hbo:7442	fertility	1.0	7	eflomal
जयजयकार करो	H7442	hbo:7442	fertility	1.0	3	eflomal
जलने धुआँ	G2586	grc:2586	fertility	1.0	2	eflomal
जवान सतरियों	G3501	grc:3501	fertility	1.0	2	eflomal
जवान सिंह	H3715	hbo:3715	fertility	1.0	10	eflomal
जवान सिंहों	H3715	hbo:3715	fertility	1.0	8	eflomal
जहाँ परदेशी होकर	H4033	hbo:4033	fertility	1.0	2	eflomal
जहाज खोलकर	G0321	grc:321	fertility	1.0	5	eflomal
जाएँगी भूमि	H0127	hbo:0127	fertility	1.0	2	eflomal
जाकर मोल	H7666	hbo:7666	fertility	1.0	2	eflomal
जाति दूसरी	H1471	hbo:1471	fertility	1.0	2	eflomal
जाति लोगों	H5971	hbo:5971	fertility	1.0	3	eflomal
जातियाँ कहेंगी	H1471	hbo:1471	fertility	1.0	2	eflomal
जातियों देशों	H1471	hbo:1471	fertility	1.0	3	eflomal
जातियों बीच	H1471	hbo:1471	fertility	1.0	3	eflomal
जानता कब	H3045	hbo:3045	fertility	1.0	2	eflomal
जानता कि	H3045	hbo:3045	fertility	1.0	11	eflomal
जानता तू	G1492	grc:1492	fertility	1.0	3	eflomal
जानता मैं	G1492	grc:1492	fertility	1.0	4	eflomal
जानते तू	G1492	grc:1492	fertility	1.0	3	eflomal
जानते हम	G1492	grc:1492	fertility	1.0	4	eflomal
जाने चला	H1980	hbo:1980	fertility	1.0	2	eflomal
जाने दो	G0863	grc:863	fertility	1.0	2	eflomal
जितने जितने	H3605	hbo:3605	fertility	1.0	2	eflomal
जितने पुरुष	H8435	hbo:8435	fertility	1.0	2	eflomal
जितने सब	H3605	hbo:3605	fertility	1.0	4	eflomal
जितने सभी	H3605	hbo:3605	fertility	1.0	2	eflomal
जिनकी थाह लगती इतने	H2714	hbo:2714	fertility	1.0	2	eflomal
जिनकी वंशावली	H3187	hbo:3187	fertility	1.0	3	eflomal
जिनके पास	G2192	grc:2192	fertility	1.0	6	eflomal
जिनमें दुषटातमाएँ थीं	G1139	grc:1139	fertility	1.0	3	eflomal
जिनसे कुल चला	H4940	hbo:4940	fertility	1.0	2	eflomal
जिनसे वंशावली	H8435	hbo:8435	fertility	1.0	2	eflomal
जिसका मृतयु	G2288	grc:2288	fertility	1.0	3	eflomal
जिसके बाल झड	H4803	hbo:4803	fertility	1.0	2	eflomal
जिसने भेजा	G3992	grc:3992	fertility	1.0	2	eflomal
जिसमें दुषटातमा	G1139	grc:1139	fertility	1.0	3	eflomal
जिसमें दुषटातमाएँ थीं	G1139	grc:1139	fertility	1.0	2	eflomal
जिसमें दूध	H2461	hbo:2461	fertility	1.0	11	eflomal
जिसमें परदेशी	H4033	hbo:4033	fertility	1.0	2	eflomal
जीते जी	G2198	grc:2198	fertility	1.0	5	eflomal
जीवन बिताएँ	G2198	grc:2198	fertility	1.0	3	eflomal
जीवन मिलता	H2416	hbo:2416	fertility	1.0	3	eflomal
जीवनलोक भय उपजाते	H2851	hbo:2851	fertility	1.0	2	eflomal
जीवित छोडा	H7604	hbo:7604	fertility	1.0	10	eflomal
जीवित बचेगा	H2421	hbo:2421	fertility	1.0	5	eflomal
जीवित रहूँ	H2421	hbo:2421	fertility	1.0	3	eflomal
जूती पहने	H5275	hbo:5275	fertility	1.0	3	eflomal
जेठा पुतर	H1060	hbo:1060	fertility	1.0	3	eflomal
जेठे अधिकार	H1062	hbo:1062	fertility	1.0	2	eflomal
जैतून वृकष	H2132	hbo:2132	fertility	1.0	7	eflomal
झणडा खडा	H5251	hbo:5251	fertility	1.0	5	eflomal
झणडा खडा करो	H5251	hbo:5251	fertility	1.0	2	eflomal
झरोखे खोले	H0699	hbo:0699	fertility	1.0	2	eflomal
झाडी कथा	G0942	grc:942	fertility	1.0	2	eflomal
झिलम निचले वसतर	H8302	hbo:8302a	fertility	1.0	2	eflomal
झुककर दणडवत	H7812	hbo:7812a	fertility	1.0	4	eflomal
झुकाकर दणडवत	H7812	hbo:7812a	fertility	1.0	4	eflomal
झुणड झुणड ठहराए	H6961	hbo:6961a	fertility	1.0	2	eflomal
झूठ बोलनेवाली बैठाई	H8267	hbo:8267	fertility	1.0	2	eflomal
झूठा भविषयदवकता	G5578	grc:5578	fertility	1.0	3	eflomal
झूठी करते	H8267	hbo:8267	fertility	1.0	2	eflomal
झूठे भविषयदवकता	G5578	grc:5578	fertility	1.0	2	eflomal
झूठे भविषयदवकता खडे	G5578	grc:5578	fertility	1.0	2	eflomal
झूठे भविषयदवकताओं	G5578	grc:5578	fertility	1.0	2	eflomal
झूठे मसीह	G5578	grc:5578	fertility	1.0	2	eflomal
टककरें लगीं	G4154	grc:4154	fertility	1.0	2	eflomal
टालकर बलवा	H4784	hbo:4784	fertility	1.0	2	eflomal
टिडडियाँ कीडे	H0697	hbo:0697	fertility	1.0	3	eflomal
टिडडियाँ वनमधु	G0200	grc:200	fertility	1.0	2	eflomal
टुकडा डुबोकर	G5596	grc:5596	fertility	1.0	2	eflomal
टुकडे चाँदी	H3701	hbo:3701	fertility	1.0	8	eflomal
टुकडे टुकडे काटकर	H5408	hbo:5408	fertility	1.0	2	eflomal
टुकडे रूपे	H3701	hbo:3701	fertility	1.0	2	eflomal
टुकडों भरकर	G2801	grc:2801	fertility	1.0	2	eflomal
टेढी चलता	H6140	hbo:6140	fertility	1.0	2	eflomal
टोकरियाँ उठाई	G2894	grc:2894	fertility	1.0	3	eflomal
टोकरे उठाए	G4711	grc:4711	fertility	1.0	2	eflomal
ठटठा करनेवाला	H3887	hbo:3887a	fertility	1.0	5	eflomal
ठहराया नंगा	G1131	grc:1131	fertility	1.0	2	eflomal
ठोकर खाकर	H3782	hbo:3782	fertility	1.0	5	eflomal
ठोकर खाकर गिर	H3782	hbo:3782	fertility	1.0	2	eflomal
ठोकर खाकर गिरते	H3782	hbo:3782	fertility	1.0	2	eflomal
ठोकर खाकर गिरेंगे	H3782	hbo:3782	fertility	1.0	4	eflomal
ठोकर खाने	G4625	grc:4625	fertility	1.0	3	eflomal
ठोकर खिलाए	G4624	grc:4624	fertility	1.0	8	eflomal
ठोकर खिलाएँ	G4624	grc:4624	fertility	1.0	2	eflomal
डंडों खानों	H0905	hbo:0905a	fertility	1.0	2	eflomal
डेरे खडे	H2583	hbo:2583	fertility	1.0	24	eflomal
डेरे खडे किए	H2583	hbo:2583	fertility	1.0	12	eflomal
डेरे डाले	H2583	hbo:2583	fertility	1.0	31	eflomal
ढलती छाया	H6738	hbo:6738	fertility	1.0	2	eflomal
ढाढस बाँधो	G2114	grc:2114	fertility	1.0	2	eflomal
तंतरियों कसदियों	H3779	hbo:3779	fertility	1.0	2	eflomal
तकोई इककेश	H8621	hbo:8621	fertility	1.0	3	eflomal
तडके उठकर	H7925	hbo:7925	fertility	1.0	2	eflomal
तपत होकर जाएँगे	G2741	grc:2741	fertility	1.0	2	eflomal
तराई कहलाएगी	H1516	hbo:1516	fertility	1.0	2	eflomal
तलवार खींचे	H2719	hbo:2719	fertility	1.0	3	eflomal
तलवार घात	H2719	hbo:2719	fertility	1.0	3	eflomal
तलवार चलवाऊँगा	H2719	hbo:2719	fertility	1.0	3	eflomal
तलवार चलवाकर	H2719	hbo:2719	fertility	1.0	2	eflomal
तलवार चलाऊँगा	H2719	hbo:2719	fertility	1.0	2	eflomal
तलवार चलाने	H2719	hbo:2719	fertility	1.0	4	eflomal
तलवार चलेगी	H2719	hbo:2719	fertility	1.0	7	eflomal
तलवार मारी	H2719	hbo:2719	fertility	1.0	2	eflomal
तलवार मारे	H2719	hbo:2719	fertility	1.0	3	eflomal
तलवारें लाठियाँ	G3162	grc:3162	fertility	1.0	5	eflomal
तलससार एदेनी	H5729	hbo:5729	fertility	1.0	2	eflomal
ताजे तेल	H3323	hbo:3323	fertility	1.0	3	eflomal
ताडना देता	H3256	hbo:3256	fertility	1.0	4	eflomal
ताने बाने	H8359	hbo:8359	fertility	1.0	6	eflomal
ताला लगा	H5274	hbo:5274	fertility	1.0	2	eflomal
ताली बजाएगा	H8319	hbo:8319	fertility	1.0	2	eflomal
ताली बजाते	H8319	hbo:8319	fertility	1.0	2	eflomal
तितर बितर रहते	G1290	grc:1290	fertility	1.0	3	eflomal
तीसरी बार	G5154	grc:5154	fertility	1.0	6	eflomal
तुचछ जानती	H0936	hbo:0936	fertility	1.0	2	eflomal
तुचछ जानी	H0959	hbo:0959	fertility	1.0	3	eflomal
तुझे शानति मिलती रहे	G1515	grc:1515	fertility	1.0	2	eflomal
तुमहारा उदधार	G4982	grc:4982	fertility	1.0	3	eflomal
तुमहारा कचचा	H2865	hbo:2865	fertility	1.0	2	eflomal
तुमहारा विचार	G5426	grc:5426	fertility	1.0	2	eflomal
तुरहियां बजा	H2689	hbo:2689	fertility	1.0	2	eflomal
तुरहियां बजाते	H2689	hbo:2689	fertility	1.0	2	eflomal
तुरही फूँकी	G4537	grc:4537	fertility	1.0	8	eflomal
तुरही बजानेवाले	H2689	hbo:2689	fertility	1.0	2	eflomal
तूने निनदा	H2778	hbo:2778	fertility	1.0	2	eflomal
तूने नींव	H3245	hbo:3245	fertility	1.0	2	eflomal
तृपत करूँगा	H7646	hbo:7646	fertility	1.0	2	eflomal
तृपत होगे	H7646	hbo:7646	fertility	1.0	2	eflomal
तृषणा बुझी	H7646	hbo:7646	fertility	1.0	2	eflomal
तेरा कचचा हो	H2865	hbo:2865	fertility	1.0	4	eflomal
तेरा सहायक	H5828	hbo:5828	fertility	1.0	2	eflomal
तैयार कराए	H3559	hbo:3559	fertility	1.0	2	eflomal
तैयार किए	H4806	hbo:4806	fertility	1.0	4	eflomal
तैयारी दिन	G3904	grc:3904	fertility	1.0	3	eflomal
तोपेत इतनी कबरें होंगी	H8612	hbo:8612	fertility	1.0	2	eflomal
थपपड मारे	G4475	grc:4475	fertility	1.0	2	eflomal
दकषिण ओर	H5045	hbo:5045	fertility	1.0	8	eflomal
दकषिण दिशा	H5045	hbo:5045	fertility	1.0	4	eflomal
दकषिण देश	H5045	hbo:5045	fertility	1.0	26	eflomal
दकषिणी ओर	H5045	hbo:5045	fertility	1.0	2	eflomal
दरशन देखा	H2377	hbo:2377	fertility	1.0	2	eflomal
दरशन बात	H2377	hbo:2377	fertility	1.0	3	eflomal
दरोह गोषठी	H7194	hbo:7194	fertility	1.0	2	eflomal
दवार चौखट	H4201	hbo:4201	fertility	1.0	2	eflomal
दवीपों लाए	H0339	hbo:0339	fertility	1.0	2	eflomal
दशमांश अवशय	H6237	hbo:6237	fertility	1.0	2	eflomal
दाँत पीसता	H8127	hbo:8127	fertility	1.0	2	eflomal
दाँवने हथियार	H4173	hbo:4173	fertility	1.0	2	eflomal
दाखमधु पीकर	H3196	hbo:3196	fertility	1.0	6	eflomal
दाखरस कुणड	H3342	hbo:3342	fertility	1.0	2	eflomal
दाहिना हाथ	H3225	hbo:3225	fertility	1.0	10	eflomal
दाहिनी ओर	H3225	hbo:3225	fertility	1.0	2	eflomal
दाहिनी विराजमान	G1188	grc:1188	fertility	1.0	2	eflomal
दिखाया देखता	H7200	hbo:7200	fertility	1.0	2	eflomal
दिन उतने दिन	H3117	hbo:3117	fertility	1.0	3	eflomal
दिनों बीतने	H3117	hbo:3117	fertility	1.0	2	eflomal
दिनों भाँति	H3117	hbo:3117	fertility	1.0	2	eflomal
दीपक जलता	H5216	hbo:5216	fertility	1.0	2	eflomal
दुःख उठाएगा	G3958	grc:3958	fertility	1.0	3	eflomal
दुःख उठाओ	G3958	grc:3958	fertility	1.0	2	eflomal
दुःख उठाकर	G3958	grc:3958	fertility	1.0	3	eflomal
दुःख उठाया	G3958	grc:3958	fertility	1.0	7	eflomal
दुरगनध आने	H0887	hbo:0887	fertility	1.0	3	eflomal
दुरबल कुडौल	H7534	hbo:7534	fertility	1.0	3	eflomal
दुषट जन	H7563	hbo:7563	fertility	1.0	10	eflomal
दुषट जाता	H7563	hbo:7563	fertility	1.0	2	eflomal
दुषट होता	H7563	hbo:7563	fertility	1.0	3	eflomal
दुषटों जाता	H7563	hbo:7563	fertility	1.0	3	eflomal
दुहाई देनेवाले असहाय	H7768	hbo:7768	fertility	1.0	2	eflomal
दूँ इसमें सममति देते	H3289	hbo:3289	fertility	1.0	2	eflomal
दृषटि पाए	G0308	grc:308	fertility	1.0	2	eflomal
देकर शराप	H7045	hbo:7045	fertility	1.0	6	eflomal
देखकर देखो	G3708	grc:3708	fertility	1.0	2	eflomal
देखते देखें	G0991	grc:991	fertility	1.0	2	eflomal
देखने लगा	G0308	grc:308	fertility	1.0	3	eflomal
देखने लगूँ	G0308	grc:308	fertility	1.0	2	eflomal
देगा धनय	H1288	hbo:1288	fertility	1.0	2	eflomal
देवताओं देवताओं	H0430	hbo:0430	fertility	1.0	2	eflomal
देश देश लोगों	H5971	hbo:5971	fertility	1.0	6	eflomal
देशों उजाडा	H0776	hbo:0776	fertility	1.0	2	eflomal
देशों लोग	H5971	hbo:5971	fertility	1.0	4	eflomal
देशों लोगों	H5971	hbo:5971	fertility	1.0	16	eflomal
दोषी ठहराएँगे	G2632	grc:2632	fertility	1.0	2	eflomal
दोषी ठहराएगी	G2632	grc:2632	fertility	1.0	2	eflomal
दोषी ठहरेंगे	H0816	hbo:0816	fertility	1.0	3	eflomal
दोषी ठहरेगा	H0816	hbo:0816	fertility	1.0	4	eflomal
धधकती आग	H0784	hbo:0784	fertility	1.0	2	eflomal
धधकते हुए	H5135	hbo:5135	fertility	1.0	2	eflomal
धन समपतति	H2428,H6239,H7399	hbo:2428,hbo:6239,hbo:7399	phrasal	1.0	28	eflomal;gloss
धनधा करनेवाले	G1038	grc:1038	fertility	1.0	2	eflomal
धनयवाद करूँगा	H3034	hbo:3034	fertility	1.0	5	eflomal
धनयवाद करो	H3034	hbo:3034	fertility	1.0	12	eflomal
धनयवाद बलि	H8426	hbo:8426	fertility	1.0	3	eflomal
धयान देकर	H7181	hbo:7181	fertility	1.0	4	eflomal
धयान देखते	H2372	hbo:2372	fertility	1.0	2	eflomal
धयान धरकर	H7181	hbo:7181	fertility	1.0	2	eflomal
धयान सुने	H7181	hbo:7181	fertility	1.0	2	eflomal
धरमियों है	H6662	hbo:6662	fertility	1.0	5	eflomal
धरमी जन	G1342	grc:1342	fertility	1.0	5	eflomal
धरमी ठहर	H6663	hbo:6663	fertility	1.0	2	eflomal
धरमी ठहरता	G1344	grc:1344	fertility	1.0	3	eflomal
धरमी ठहरना	G1344	grc:1344	fertility	1.0	2	eflomal
धरमी ठहरे	G1344	grc:1344	fertility	1.0	3	eflomal
धरमी ठहरेगा	G1344	grc:1344	fertility	1.0	2	eflomal
धरमी निशचय	H6662	hbo:6662	fertility	1.0	2	eflomal
धरमी है	H6662	hbo:6662	fertility	1.0	6	eflomal
धातु मैल	H5509	hbo:5509	fertility	1.0	2	eflomal
धारा चलेंगे	H5102	hbo:5102	fertility	1.0	2	eflomal
धाराएँ बहती	H2100	hbo:2100	fertility	1.0	10	eflomal
धीरज धर	G3114	grc:3114	fertility	1.0	2	eflomal
धीरज धरकर	G3115	grc:3115	fertility	1.0	2	eflomal
धीरज धरे	G5278	grc:5278	fertility	1.0	2	eflomal
धीरज धरो	G3114	grc:3114	fertility	1.0	2	eflomal
धैरय रख	G2293	grc:2293	fertility	1.0	4	eflomal
धैरय रखो	G2293	grc:2293	fertility	1.0	2	eflomal
नंगे पाँव	H3182	hbo:3182	fertility	1.0	2	eflomal
नकलें परानतों	H4082	hbo:4082	fertility	1.0	2	eflomal
नकेल डालकर	H2397	hbo:2397	fertility	1.0	5	eflomal
नपुए जौ	H8184	hbo:8184	fertility	1.0	2	eflomal
नबिया थी	H5031	hbo:5031	fertility	1.0	2	eflomal
नमसकार कहते	G0782	grc:782	fertility	1.0	4	eflomal
नयाय आसन	G0968	grc:968	fertility	1.0	7	eflomal
नयाय करेगा	H8199	hbo:8199	fertility	1.0	2	eflomal
नये चाँद दिनों	H2320	hbo:2320	fertility	1.0	3	eflomal
नये दाखमधु टटके	H8492	hbo:8492	fertility	1.0	4	eflomal
नरसिंगे फूँककर	H7782	hbo:7782	fertility	1.0	2	eflomal
नातान नातान	H5416	hbo:5416	fertility	1.0	2	eflomal
नातान समझा	H5416	hbo:5416	fertility	1.0	2	eflomal
नाती पोतों	H1121	hbo:1121	fertility	1.0	2	eflomal
नाना परकार	G4164	grc:4164	fertility	1.0	6	eflomal
नामक घाटी	H5158	hbo:5158	fertility	1.0	2	eflomal
नामक घृणित	H8251	hbo:8251	fertility	1.0	3	eflomal
नामक नाले	H5158	hbo:5158	fertility	1.0	2	eflomal
नामक पुतर	H1121	hbo:1121	fertility	1.0	3	eflomal
नामाती सोपर	H6691	hbo:6691	fertility	1.0	4	eflomal
नामाह थी	H5279	hbo:5279	fertility	1.0	2	eflomal
निकट कुटुमबिनी	H7607	hbo:7607	fertility	1.0	4	eflomal
निकट पहुँचा	G1448	grc:1448	fertility	1.0	6	eflomal
निकममा जाना	H3988	hbo:3988	fertility	1.0	3	eflomal
निकममा ठहराया	G0593	grc:593	fertility	1.0	4	eflomal
निकममी जाना	H3988	hbo:3988	fertility	1.0	2	eflomal
निकल आए	H3318	hbo:3318	fertility	1.0	6	eflomal
निकल आया	H3318	hbo:3318	fertility	1.0	2	eflomal
निकालकर आया	H3318	hbo:3318	fertility	1.0	2	eflomal
निचली कुरसी	H5835	hbo:5835	fertility	1.0	2	eflomal
निडर रहेंगे	H0983	hbo:0983	fertility	1.0	5	eflomal
नियत दिन	H3117	hbo:3117	fertility	1.0	2	eflomal
नियत परव	H4150	hbo:4150	fertility	1.0	6	eflomal
नियत परवों	H4150	hbo:4150	fertility	1.0	8	eflomal
नियत समयों	H4150	hbo:4150	fertility	1.0	11	eflomal
निरदेश देकर	G3853	grc:3853	fertility	1.0	2	eflomal
निरदोष ठहरता	H5352	hbo:5352	fertility	1.0	3	eflomal
निरदोष ठहराएगा	H5352	hbo:5352	fertility	1.0	5	eflomal
निवास ठहराने	H7931	hbo:7931	fertility	1.0	2	eflomal
निवास तमबू	H4908	hbo:4908	fertility	1.0	2	eflomal
निशचय मर	H4191	hbo:4191	fertility	1.0	2	eflomal
निशचय मरेगा	H4191	hbo:4191	fertility	1.0	4	eflomal
निशचय मार	H4191	hbo:4191	fertility	1.0	5	eflomal
निशचय मार डाला जाए	H4191	hbo:4191	fertility	1.0	8	eflomal
नीचे उतर	H3381	hbo:3381	fertility	1.0	4	eflomal
नीचे देश	H8219	hbo:8219	fertility	1.0	5	eflomal
नीचेवाले घेरे	H7757	hbo:7757	fertility	1.0	4	eflomal
नीले नीले	H8504	hbo:8504	fertility	1.0	2	eflomal
ने आजञा दी	H6680	hbo:6680	fertility	1.0	51	eflomal
नौकर चाकरों	G2322	grc:2322	fertility	1.0	2	eflomal
पंखों रख	H3671	hbo:3671	fertility	1.0	2	eflomal
पकके बाल	H7872	hbo:7872	fertility	1.0	2	eflomal
पकके बाल वाले	H7872	hbo:7872	fertility	1.0	4	eflomal
पकडनेवाले बनाऊँगा	G0231	grc:231	fertility	1.0	2	eflomal
पकषियों बसेरे	G4071	grc:4071	fertility	1.0	2	eflomal
पडेगा दुलहे	H2860	hbo:2860	fertility	1.0	2	eflomal
पतनी विवाह	G1135	grc:1135	fertility	1.0	3	eflomal
पतरी हिजकिययाह	H2396	hbo:2396a	fertility	1.0	2	eflomal
पयास बुझाने	H6772	hbo:6772	fertility	1.0	2	eflomal
पर दया करूँगा	H7355	hbo:7355	fertility	1.0	3	eflomal
पर दोष लगाते	G2723	grc:2723	fertility	1.0	4	eflomal
पर दोष लगाने	G2723	grc:2723	fertility	1.0	5	eflomal
परकार काज	H4399	hbo:4399	fertility	1.0	4	eflomal
परगट होने	G2015	grc:2015	fertility	1.0	2	eflomal
परचणड वायु	H7307	hbo:7307	fertility	1.0	2	eflomal
परजा लोग	H5971	hbo:5971	fertility	1.0	14	eflomal
परतिफल देगा	G0591	grc:591	fertility	1.0	4	eflomal
परतिमाएँ जाएँगी	H2553	hbo:2553	fertility	1.0	2	eflomal
परदे लटका	H4539	hbo:4539	fertility	1.0	2	eflomal
परदेश चला	G0589	grc:589	fertility	1.0	2	eflomal
परदेशी होकर रहने	H1481	hbo:1481	fertility	1.0	4	eflomal
परधान याजकों	G0749	grc:749	fertility	1.0	45	eflomal
परनतु धयान	H7878	hbo:7878	fertility	1.0	2	eflomal
परनतु धरमी	H6662	hbo:6662	fertility	1.0	2	eflomal
परनतु मन	H3820	hbo:3820	fertility	1.0	2	eflomal
परभाव डालती	G1754	grc:1754	fertility	1.0	2	eflomal
परभुता करनेवालों	H4910	hbo:4910	fertility	1.0	2	eflomal
परमपरधान परमेशवर	H0426	hbo:0426	fertility	1.0	2	eflomal
परवत परवत	H2022	hbo:2022	fertility	1.0	2	eflomal
परसनन होऊँगा	H7521	hbo:7521	fertility	1.0	4	eflomal
पराए कुल	H2114	hbo:2114b	fertility	1.0	3	eflomal
पराण छूट	H1478	hbo:1478	fertility	1.0	7	eflomal
पराण पराण	H5315	hbo:5315	fertility	1.0	2	eflomal
पराण बचाने	H5315	hbo:5315	fertility	1.0	2	eflomal
परायशचित करे	H3722	hbo:3722	fertility	1.0	25	eflomal
परायशचित जाए	H3722	hbo:3722	fertility	1.0	3	eflomal
परायशचित ढकने	H3727	hbo:3727	fertility	1.0	11	eflomal
परायशचितवाले ढकने	H3727	hbo:3727	fertility	1.0	4	eflomal
परिय जानता	G5368	grc:5368	fertility	1.0	2	eflomal
परिय जाना	G0025	grc:25	fertility	1.0	2	eflomal
परिय बालकों	G5040	grc:5040	fertility	1.0	3	eflomal
परिशरम करानेवालों	H5065	hbo:5065	fertility	1.0	3	eflomal
परिशरम किया	H5998	hbo:5998	fertility	1.0	2	eflomal
परीति परीति	H2617	hbo:2617	fertility	1.0	2	eflomal
परीति रखता	H0157	hbo:0157	fertility	1.0	24	eflomal
परीति रखते	H0157	hbo:0157	fertility	1.0	2	eflomal
परीति रखनेवालों	H0157	hbo:0157	fertility	1.0	2	eflomal
परेम रख	G0025	grc:25	fertility	1.0	3	eflomal
परेम रखती	H0157	hbo:0157	fertility	1.0	4	eflomal
परेम रखना	H0157	hbo:0157	fertility	1.0	4	eflomal
परेम रखने	H0157	hbo:0157	fertility	1.0	2	eflomal
परेम रखा	G0025	grc:25	fertility	1.0	6	eflomal
परेम रखें	G0025	grc:25	fertility	1.0	2	eflomal
परेम रखेगा	G0025	grc:25	fertility	1.0	4	eflomal
परेम रखो	G0025	grc:25	fertility	1.0	8	eflomal
पवितर करनेवाला	H6942	hbo:6942	fertility	1.0	10	eflomal
पवितर करो	H6942	hbo:6942	fertility	1.0	4	eflomal
पवितर किए	G0037	grc:37	fertility	1.0	6	eflomal
पवितर ठहराना	H6942	hbo:6942	fertility	1.0	2	eflomal
पवितर ठहराया	H6942	hbo:6942	fertility	1.0	4	eflomal
पवितर ठहरें	H6942	hbo:6942	fertility	1.0	2	eflomal
पवितर रहो	H6918	hbo:6918	fertility	1.0	2	eflomal
पवितर वसतु	H6944	hbo:6944	fertility	1.0	3	eflomal
पवितर वसतुओं	H6944	hbo:6944	fertility	1.0	8	eflomal
पवितरशासतर वचन	G1124	grc:1124	fertility	1.0	4	eflomal
पशचिम समुदर	H3220	hbo:3220	fertility	1.0	3	eflomal
पहने सचेत	G2439	grc:2439	fertility	1.0	2	eflomal
पहरुओं सरदारों	G4755	grc:4755	fertility	1.0	2	eflomal
पहरेवाली कोठरियाँ	H8372	hbo:8372	fertility	1.0	6	eflomal
पहला फल	G0536	grc:536	fertility	1.0	4	eflomal
पहली वाचा	G4413	grc:4413	fertility	1.0	3	eflomal
पहले कह	G4302	grc:4302	fertility	1.0	2	eflomal
पहले गुँधे	H6182	hbo:6182	fertility	1.0	2	eflomal
पहलौठे अधिकार	H1062	hbo:1062	fertility	1.0	3	eflomal
पहाडी देश	H2022	hbo:2022	fertility	1.0	41	eflomal
पहुँचा तब	H0935	hbo:0935	fertility	1.0	2	eflomal
पहेली अरथ	H2420	hbo:2420	fertility	1.0	3	eflomal
पाँच हजार	G4000	grc:4000	fertility	1.0	4	eflomal
पाँति बाँधी	H6186	hbo:6186	fertility	1.0	8	eflomal
पाँव उघाड	H4772	hbo:4772	fertility	1.0	2	eflomal
पाँव फैलाए सोते	H5628	hbo:5628	fertility	1.0	2	eflomal
पाओगे दाख	H3754	hbo:3754	fertility	1.0	2	eflomal
पाट गले लटकाया	G5137	grc:5137	fertility	1.0	2	eflomal
पानी पीने	H8354	hbo:8354	fertility	1.0	2	eflomal
पानी बरसा	H4306	hbo:4306	fertility	1.0	2	eflomal
पानी भर	H7579	hbo:7579	fertility	1.0	3	eflomal
पानी समाता	H3557	hbo:3557	fertility	1.0	2	eflomal
पाप छुडाकर पावन	H2398	hbo:2398	fertility	1.0	3	eflomal
पाला पोसा	H4806	hbo:4806	fertility	1.0	2	eflomal
पिछले होंगे	G2078	grc:2078	fertility	1.0	2	eflomal
पिरातोनी हिललेल	H6553	hbo:6553	fertility	1.0	2	eflomal
पीछे हीन	H1969	hbo:1969	fertility	1.0	2	eflomal
पीछे हो	G0190	grc:190	fertility	1.0	40	eflomal
पीढी तक	H1755	hbo:1755	fertility	1.0	3	eflomal
पीसकर बुकनी	H1854	hbo:1854	fertility	1.0	2	eflomal
पीहहीरोत बाल सपोन	H6367	hbo:6367	fertility	1.0	2	eflomal
पुतर उतपनन	H3205	hbo:3205	fertility	1.0	6	eflomal
पुतर वंश	H1121	hbo:1121	fertility	1.0	2	eflomal
पुनरुतथान जी	G0386	grc:386	fertility	1.0	2	eflomal
पुसतक दी	H5612	hbo:5612	fertility	1.0	2	eflomal
पुसतक लिखकर	H5612	hbo:5612	fertility	1.0	2	eflomal
पूछा ने	H7592	hbo:7592	fertility	1.0	2	eflomal
पूछा हे	G3004	grc:3004	fertility	1.0	2	eflomal
पूरव ओर	H4217	hbo:4217	fertility	1.0	11	eflomal
पृथवी देश देश	H0776	hbo:0776	fertility	1.0	2	eflomal
पृथवी पृथवी	H0776	hbo:0776	fertility	1.0	3	eflomal
पैबनद पुराने	G3820	grc:3820	fertility	1.0	3	eflomal
पोदीने दसवाँ अंश	G0586	grc:586	fertility	1.0	2	eflomal
फलदाई बारियों	H3759	hbo:3759	fertility	1.0	3	eflomal
फाटक पास	H8179	hbo:8179	fertility	1.0	2	eflomal
फाटक फाटक	H8179	hbo:8179	fertility	1.0	5	eflomal
फाडनेवाले भेडिए	G3074	grc:3074	fertility	1.0	2	eflomal
फुलके पपडियाँ	H7550	hbo:7550	fertility	1.0	2	eflomal
फूटकर निकली	H6524	hbo:6524	fertility	1.0	2	eflomal
फूले फलेगा	H6524	hbo:6524	fertility	1.0	2	eflomal
फूलो फलो	H6509	hbo:6509	fertility	1.0	2	eflomal
फेंक जाएँगे	H7993	hbo:7993	fertility	1.0	2	eflomal
फेंक दिया	H7993	hbo:7993	fertility	1.0	10	eflomal
बकरियाँ बैल	H1241	hbo:1241	fertility	1.0	2	eflomal
बकरी बचचा	H1423	hbo:1423	fertility	1.0	3	eflomal
बडा भोज तैयार	G3448	grc:3448	fertility	1.0	2	eflomal
बडाई अधिक	H1431	hbo:1431	fertility	1.0	2	eflomal
बडाई करो	H1984	hbo:1984a	fertility	1.0	2	eflomal
बडाई मारी	H1431	hbo:1431	fertility	1.0	4	eflomal
बदला दे	H7999	hbo:7999	fertility	1.0	2	eflomal
बनदी बना	H7617	hbo:7617	fertility	1.0	3	eflomal
बनदीगृह डालो	H3608	hbo:3608	fertility	1.0	2	eflomal
