# multi-word expressions (M1): target phrase -> original lexeme(s); lang=rus; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
выкупить можно	H1353	hbo:1353	fertility	0.0	2	eflomal
выросшее от	H5599	hbo:5599a	fertility	0.0	2	eflomal
выступающей башни	H4026	hbo:4026	fertility	0.0	2	eflomal
выходящие из	H3318	hbo:3318	fertility	0.0	2	eflomal
гоняются за	H7291	hbo:7291	fertility	0.0	2	eflomal
град сильный	H3515	hbo:3515	fertility	0.0	2	eflomal
громким голосом	G3173,G5456	grc:3173,grc:5456	phrasal	0.0	20	eflomal
дано ему	H7121	hbo:7121	fertility	0.0	3	eflomal
добрые грозды	H6025	hbo:6025	fertility	0.0	2	eflomal
долгое время	G5550	grc:5550	fertility	0.0	2	eflomal
должно опресноки	H4682	hbo:4682	fertility	0.0	2	eflomal
другом поле	H7704	hbo:7704	fertility	0.0	2	eflomal
еврейском языке	G1258	grc:1258	fertility	0.0	2	eflomal
если кто	H0376	hbo:0376	fertility	0.0	4	eflomal
жует жвачки	H1625	hbo:1625	fertility	0.0	2	eflomal
заботится о	G3309	grc:3309	fertility	0.0	2	eflomal
зажегши свечу	G3088	grc:3088	fertility	0.0	2	eflomal
заключил мир	H7999	hbo:7999	fertility	0.0	2	eflomal
заменишь выкупи	H6299	hbo:6299	fertility	0.0	2	eflomal
заменяй агнцем	H7716	hbo:7716	fertility	0.0	2	eflomal
запел петух	G0220	grc:220	fertility	0.0	2	eflomal
земли той	H0776	hbo:0776	fertility	0.0	3	eflomal
землями положив	H0776	hbo:0776	fertility	0.0	2	eflomal
игольные уши	G4476	grc:4476	fertility	0.0	2	eflomal
иерусалим поклонения	G2419	grc:2419	fertility	0.0	2	eflomal
иерусалимского отнес	H2987	hbo:2987	fertility	0.0	2	eflomal
излишних числа	H5736	hbo:5736	fertility	0.0	2	eflomal
иисус сказал	G3004	grc:3004	fertility	0.0	3	eflomal
иисуса христа	G5547,G2424	grc:5547,grc:2424	phrasal	0.0	12	eflomal
иордана разделилась	H3383	hbo:3383	fertility	0.0	2	eflomal
каждого из	G1538	grc:1538	fertility	0.0	2	eflomal
каждый день	H3117	hbo:3117	fertility	0.0	2	eflomal
какого либо	H3605	hbo:3605	fertility	0.0	5	eflomal
какой либо	H3605	hbo:3605	fertility	0.0	2	eflomal
клянусь жизнью	H2416	hbo:2416	fertility	0.0	2	eflomal
когда настал	G3798	grc:3798	fertility	0.0	4	eflomal
когда они	H1961	hbo:1961	fertility	0.0	3	eflomal
когда придет	H0935	hbo:0935	fertility	0.0	2	eflomal
кость обезьян	H6971	hbo:6971	fertility	0.0	2	eflomal
летах преклонных	H3117	hbo:3117	fertility	0.0	2	eflomal
ливанского дерева	H3844	hbo:3844	fertility	0.0	4	eflomal
люди воинственные	H1368	hbo:1368	fertility	0.0	3	eflomal
мало показалось	H2063	hbo:2063	fertility	0.0	2	eflomal
мелким скотом	H6629	hbo:6629	fertility	0.0	2	eflomal
мирную вола	H1241	hbo:1241	fertility	0.0	3	eflomal
множество народа	G4183,G3793	grc:4183,grc:3793	phrasal	0.0	12	eflomal
накажет за	H6485	hbo:6485	fertility	0.0	2	eflomal
наказываемы смертью	H4191	hbo:4191	fertility	0.0	2	eflomal
народов господствуют	G1484	grc:1484	fertility	0.0	2	eflomal
настал вечер	G1096,G3798	grc:1096,grc:3798	phrasal	0.0	4	eflomal
начальнику хора	H5329	hbo:5329	fertility	0.0	2	eflomal
не стало	H0006,H2308	hbo:0006,hbo:2308	phrasal	0.0	4	eflomal
невнятною речью	H8193	hbo:8193	fertility	0.0	2	eflomal
неужели спасет	H5337	hbo:5337	fertility	0.0	2	eflomal
неужели ты	H3068	hbo:3069	fertility	0.0	2	eflomal
никакой работы	H4399	hbo:4399	fertility	0.0	12	eflomal
обезьян павлинов	H8500	hbo:8500	fertility	0.0	2	eflomal
обратись и	H7725	hbo:7725	fertility	0.0	2	eflomal
огнистых камней	H0068	hbo:0068	fertility	0.0	2	eflomal
одного козла	H8163	hbo:8163a	fertility	0.0	6	eflomal
одного человека	H0376	hbo:0376	fertility	0.0	3	eflomal
опасностью жизни	H5315	hbo:5315	fertility	0.0	4	eflomal
оставили живых	H2421	hbo:2421	fertility	0.0	2	eflomal
отверстое небо	G3772	grc:3772	fertility	0.0	2	eflomal
отдаю сей	H3563	hbo:3563	fertility	0.0	2	eflomal
отправившись оттуда	G0450	grc:450	fertility	0.0	2	eflomal
отшедшими в	H3381	hbo:3381	fertility	0.0	5	eflomal
очень немного	H4213	hbo:4213	fertility	0.0	2	eflomal
первых иудею	G2453	grc:2453	fertility	0.0	2	eflomal
перекуют мечи	H2719	hbo:2719	fertility	0.0	2	eflomal
плода виноградного	G0288	grc:288	fertility	0.0	2	eflomal
подвергнет одной	G3313	grc:3313	fertility	0.0	2	eflomal
поднято было	H5265	hbo:5265	fertility	0.0	3	eflomal
полуденной стороны	H6285	hbo:6285	fertility	0.0	2	eflomal
попросишь у	G0154	grc:154	fertility	0.0	2	eflomal
порождения ехиднины	G2191	grc:2191	fertility	0.0	2	eflomal
последнего покрывала	H3407	hbo:3407	fertility	0.0	2	eflomal
последовал за	G0190	grc:190	fertility	0.0	3	eflomal
последовали за	G0190	grc:190	fertility	0.0	7	eflomal
поставили царем	H4427	hbo:4427	fertility	0.0	2	eflomal
праведные твои	H6664	hbo:6664	fertility	0.0	2	eflomal
пред лице	H6440	hbo:6440	fertility	0.0	2	eflomal
предать смерти	H4191	hbo:4191	fertility	0.0	3	eflomal
приступила к	G4334	grc:4334	fertility	0.0	2	eflomal
пришел к	G4334	grc:4334	fertility	0.0	2	eflomal
приятное благоухание	H7381,H5207	hbo:7381,hbo:5207	phrasal	0.0	18	eflomal
происшедших от	H3318	hbo:3318	fertility	0.0	2	eflomal
пропоет петух	G5455	grc:5455	fertility	0.0	3	eflomal
просящему у	G0154	grc:154	fertility	0.0	2	eflomal
просящим у	G0154	grc:154	fertility	0.0	2	eflomal
пусть остается	H5975	hbo:5975	fertility	0.0	2	eflomal
пусть подойдет	H5066	hbo:5066	fertility	0.0	2	eflomal
разверзающее ложесна	H6363	hbo:6363	fertility	0.0	2	eflomal
разноцветную одежду	H6446	hbo:6446	fertility	0.0	3	eflomal
сбудется реченное	G4137	grc:4137	fertility	0.0	2	eflomal
святое святых	H6944	hbo:6944	fertility	0.0	2	eflomal
священное собрание	H6944,H4744	hbo:6944,hbo:4744	phrasal	0.0	5	eflomal
священные собрания	H6944	hbo:6944	fertility	0.0	3	eflomal
сделали преступление	H4603	hbo:4603	fertility	0.0	2	eflomal
сделаются здоровыми	H7495	hbo:7495	fertility	0.0	2	eflomal
северной начинается	H6828	hbo:6828	fertility	0.0	2	eflomal
северною стороною	H3802	hbo:3802	fertility	0.0	2	eflomal
седрах мисах	H4336	hbo:4336	fertility	0.0	3	eflomal
сиклей золота	H2091	hbo:2091	fertility	0.0	2	eflomal
силою веельзевула	G0954	grc:954	fertility	0.0	2	eflomal
сисара сказал	H0559	hbo:0559	fertility	0.0	2	eflomal
сказав сие	G3004	grc:3004	fertility	0.0	4	eflomal
сказали мне	H2493	hbo:2493	fertility	0.0	2	eflomal
сколько нужно	H1767	hbo:1767	fertility	0.0	2	eflomal
следовали за	G0190	grc:190	fertility	0.0	3	eflomal
следуй за	G0190	grc:190	fertility	0.0	9	eflomal
службы при	H5656	hbo:5656	fertility	0.0	2	eflomal
слышать слышит	G0191	grc:191	fertility	0.0	3	eflomal
слышен голос	H6963	hbo:6963	fertility	0.0	2	eflomal
смотреть ходили	G1831	grc:1831	fertility	0.0	3	eflomal
собираются идут	H6908	hbo:6908	fertility	0.0	2	eflomal
совак военачальник	H8269	hbo:8269	fertility	0.0	2	eflomal
совершал жертвы	H2076	hbo:2076	fertility	0.0	2	eflomal
совершил служение	H5647	hbo:5647	fertility	0.0	5	eflomal
сожгите огне	H0784	hbo:0784	fertility	0.0	2	eflomal
спальной комнате	H2315	hbo:2315	fertility	0.0	2	eflomal
спелыми плодами	H7019	hbo:7019	fertility	0.0	2	eflomal
станете служить	H5647	hbo:5647	fertility	0.0	2	eflomal
сынов человеческих	H3820	hbo:3820	fertility	0.0	2	eflomal
сыновья сыновья	H1121	hbo:1121	fertility	0.0	2	eflomal
такой то	H2088	hbo:2088	fertility	0.0	2	eflomal
тельцов овна	H0352	hbo:0352	fertility	0.0	2	eflomal
тельцов овнов	H0352	hbo:0352	fertility	0.0	7	eflomal
тенистым деревом	H6086	hbo:6086	fertility	0.0	3	eflomal
третья часть	G5154	grc:5154	fertility	0.0	2	eflomal
узнан будет	H3045	hbo:3045	fertility	0.0	3	eflomal
укрепленных городов	H1208	hbo:1208	fertility	0.0	3	eflomal
умилосердится над	H7355	hbo:7355	fertility	0.0	2	eflomal
употребляются служения	H8334	hbo:8334	fertility	0.0	2	eflomal
ученикам своим	G3101	grc:3101	fertility	0.0	4	eflomal
хаттила похереф	H6380	hbo:6380	fertility	0.0	2	eflomal
хлебы предложения	G4286	grc:4286	fertility	0.0	2	eflomal
хотите землею	H0776	hbo:0776	fertility	0.0	2	eflomal
царица южная	G0938	grc:938	fertility	0.0	2	eflomal
царским перстнем	H4428	hbo:4428	fertility	0.0	2	eflomal
царское племя	H2233	hbo:2233	fertility	0.0	2	eflomal
целый месяц	H2320	hbo:2320	fertility	0.0	2	eflomal
цитры цевницы	H5443	hbo:5443	fertility	0.0	2	eflomal
части ефы	H3532	hbo:3532	fertility	0.0	3	eflomal
чашу свою	G5357	grc:5357	fertility	0.0	6	eflomal
червленой шерсти	H8438,H8144	hbo:8438,hbo:8144	phrasal	0.0	7	eflomal
чермного моря	H5488	hbo:5488	fertility	0.0	10	eflomal
являйтесь на	H7200	hbo:7200	fertility	0.0	2	eflomal
